Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6
chyshdor,0,0,0,0.000150077,0,0
chsaiinsolol,0,0,0,0,0,0.000150077
chysharkar,0,0,0,0,0.000150106,0
cpholckhol,0,0,0,0,0,0.000150077
chysharchol,0,0.000150077,0,0,0,0
cphol,0,0,0,0,0.000150106,0
dagteedy,0,0.000150077,0,0,0,0
daiinarodar,0.000150077,0,0,0,0,0
chysham,0,0,0,0.000150077,0,0
ckhctho,0,0,0.000150077,0,0,0
chyshalcheedyod,0,0,0,0,0.000150106,0
cphed,0,0.000150077,0,0,0,0
cthocthy,0,0,0,0,0.000150106,0
chorykor,0,0.000150077,0,0,0,0
chysaimshy,0,0.000150077,0,0,0,0
chorospald,0,0.000150077,0,0,0,0
chyqochy,0,0,0,0,0.000150106,0
choroldair,0,0,0,0.000150077,0,0
chypshol,0,0,0,0,0.000150106,0
chorocthd,0,0,0,0,0.000150106,0
chyotar,0,0,0,0,0.000150106,0
chordair,0,0,0.000150077,0,0,0
chyoshy,0.000150077,0,0,0,0,0
chorcheedyor,0,0,0,0,0.000150106,0
chyoshol,0,0.000150077,0,0,0,0
chorampchedy,0,0,0,0.000150077,0,0
chyoshar,0,0,0,0,0,0.000150077
dachdyocheey,0,0.000150077,0,0,0,0
chyory,0,0,0,0,0,0.000150077
ckhchychdachdy,0,0,0.000150077,0,0,0
chyoror,0,0,0,0,0,0.000150077
chomtchedy,0,0.000150077,0,0,0,0
chyorol,0,0,0,0,0.000150106,0
chompody,0.000150077,0,0,0,0,0
ckheeedy,0,0,0,0,0.000150106,0
chomodod,0,0.000150077,0,0,0,0
chyopdy,0,0,0,0,0,0.000150077
chomckhdsheeol,0,0,0,0,0.000150106,0
chyolor,0,0,0,0,0,0.000150077
chomchdaiil,0,0,0,0,0.000150106,0
chyolkol,0,0,0.000150077,0,0,0
daiiinsholtam,0,0,0,0,0.000150106,0
ckhpchal,0,0.000150077,0,0,0,0
daiiinkydor,0,0,0,0,0.000150106,0
chyodykyar,0,0,0,0,0,0.000150077
ckhsheedy,0,0,0.000150077,0,0,0
chyodar,0,0.000150077,0,0,0,0
cholshalchsain,0,0.000150077,0,0,0,0
chyockhar,0,0,0,0,0.000150106,0
chshs,0,0,0.000150077,0,0,0
chyochydain,0,0,0,0,0.000150106,0
chshdyqoshar,0,0,0,0,0,0.000150077
ctheo,0,0.000150077,0,0,0,0
chshar,0,0,0,0.000150077,0,0
chyochol,0,0,0,0,0.000150106,0
chscths,0,0,0.000150077,0,0,0
ckheeddain,0,0,0.000150077,0,0,0
chsaral,0,0.000150077,0,0,0,0
chyochar,0,0,0,0,0.000150106,0
daiinchedy,0,0,0,0,0.000150106,0
chyochal,0,0,0,0,0.000150106,0
cphooshol,0,0,0,0,0.000150106,0
chykshy,0,0,0,0,0.000150106,0
daiincharar,0,0,0,0,0,0.000150077
chykor,0,0,0,0,0.000150106,0
chsachdy,0,0,0.000150077,0,0,0
chykckhy,0,0.000150077,0,0,0,0
chpordaiil,0,0,0,0,0.000150106,0
chykar,0,0.000150077,0,0,0,0
cpholcheey,0,0,0.000150077,0,0,0
chykan,0,0,0,0.000150077,0,0
chpeeydan,0,0,0,0.000150077,0,0
chykaiiinal,0,0,0,0,0.000150106,0
chpeed,0,0,0,0,0.000150106,0
chyfedy,0,0,0,0.000150077,0,0
daiinqoteey,0,0.000150077,0,0,0,0
daiinoshar,0,0,0,0,0,0.000150077
chpain,0.000150077,0,0,0,0,0
chyeomchor,0,0,0,0,0.000150106,0
ckhcthd,0,0,0,0,0,0.000150077
ckheeddaiin,0,0,0.000150077,0,0,0
ckhcphol,0,0.000150077,0,0,0,0
chyeochocho,0,0,0,0.000150077,0,0
ckhcphd,0,0,0,0,0.000150106,0
chyeoarchyshol,0,0,0,0.000150077,0,0
chosaiin,0,0,0,0,0.000150106,0
chyeo,0,0,0,0.000150077,0,0
chorycthor,0.000150077,0,0,0,0,0
chyeeotcheol,0,0,0,0.000150077,0,0
chorshar,0,0.000150077,0,0,0,0
chyeeorchochy,0,0.000150077,0,0,0,0
chorosainor,0,0,0,0,0,0.000150077
ctheeo,0,0.000150077,0,0,0,0
chorompaiin,0,0.000150077,0,0,0,0
dagshckhdy,0.000150077,0,0,0,0,0
chorokorochol,0,0.000150077,0,0,0,0
chyeedy,0,0.000150077,0,0,0,0
chorody,0,0.000150077,0,0,0,0
ctheed,0,0.000150077,0,0,0,0
chorochar,0,0,0,0.000150077,0,0
ckhoror,0,0.000150077,0,0,0,0
chordol,0,0,0,0,0.000150106,0
ckheear,0,0,0.000150077,0,0,0
ckhckho,0,0,0.000150077,0,0,0
chyear,0,0,0,0.000150077,0,0
chorchol,0,0,0,0,0.000150106,0
ckhedydaiin,0,0,0,0.000150077,0,0
chorchalol,0,0,0,0,0,0.000150077
chydytolokchor,0,0,0.000150077,0,0,0
daiinotar,0.000150077,0,0,0,0,0
chydyol,0,0,0,0,0,0.000150077
choralydchor,0,0,0.000150077,0,0,0
chydydor,0,0.000150077,0,0,0,0
cphchdy,0,0,0,0.000150077,0,0
ckhedy,0,0.000150077,0,0,0,0
choqo,0,0,0,0,0.000150106,0
chydydal,0,0.000150077,0,0,0,0
chooror,0,0,0,0,0.000150106,0
chydy,0,0,0.000150077,0,0,0
choochy,0,0,0,0,0.000150106,0
chydor,0,0.000150077,0,0,0,0
chomyd,0,0,0,0.000150077,0,0
daiinoroshy,0,0,0,0.000150077,0,0
chomsholshol,0,0,0,0,0.000150106,0
ckholdaiir,0.000150077,0,0,0,0,0
chomposhy,0,0,0,0,0.000150106,0
chydancho,0,0,0,0,0.000150106,0
chomoshy,0.000150077,0,0,0,0,0
chydam,0,0,0,0,0.000150106,0
chomolar,0.000150077,0,0,0,0,0
chydaldal,0,0,0.000150077,0,0,0
chomkchor,0,0.000150077,0,0,0,0
chydair,0,0,0,0,0,0.000150077
ckhcholkykal,0,0,0.000150077,0,0,0
ckheamqoey,0,0,0,0.000150077,0,0
chomchtar,0,0,0.000150077,0,0,0
chydaim,0,0,0,0,0.000150106,0
chomcheedy,0.000150077,0,0,0,0,0
chydaiir,0,0.000150077,0,0,0,0
ckhshy,0,0,0.000150077,0,0,0
cthchor,0,0,0,0,0,0.000150077
chomal,0,0,0,0,0.000150106,0
ckheal,0,0,0.000150077,0,0,0
cholysdaal,0,0,0.000150077,0,0,0
chycthy,0,0.000150077,0,0,0,0
cholyddyar,0,0,0,0,0,0.000150077
chycthshd,0,0,0.000150077,0,0,0
ckhshol,0,0,0.000150077,0,0,0
chycphol,0,0.000150077,0,0,0,0
ckhshockhcho,0,0,0.000150077,0,0,0
chyckhed,0,0,0.000150077,0,0,0
cholsho,0,0,0,0,0.000150106,0
chychydykag,0,0.000150077,0,0,0,0
cthshdykeol,0,0,0.000150077,0,0,0
chychychochy,0,0,0,0.000150077,0,0
ckhshedy,0,0,0.000150077,0,0,0
cthchol,0,0,0,0,0,0.000150077
chshy,0,0,0.000150077,0,0,0
chychtam,0,0,0,0,0.000150106,0
chshor,0,0,0.000150077,0,0,0
chychtaiin,0,0,0.000150077,0,0,0
ckhdcheolkchol,0,0,0,0,0.000150106,0
ckhshdychdar,0,0,0.000150077,0,0,0
chshdychal,0,0,0.000150077,0,0,0
ckhdshey,0,0,0,0,0.000150106,0
chshd,0,0,0.000150077,0,0,0
chycho,0,0,0.000150077,0,0,0
chshagoshsar,0,0,0.000150077,0,0,0
chychkal,0,0,0.000150077,0,0,0
chsdalar,0,0,0.000150077,0,0,0
chycheo,0,0.000150077,0,0,0,0
cthsho,0,0.000150077,0,0,0,0
chycheeol,0,0.000150077,0,0,0,0
chsarchy,0,0.000150077,0,0,0,0
chycheeeo,0,0.000150077,0,0,0,0
chsar,0.000150077,0,0,0,0,0
chycheedy,0,0,0,0,0.000150106,0
chsais,0,0,0,0.000150077,0,0
chyched,0,0.000150077,0,0,0,0
daiincharo,0.000150077,0,0,0,0,0
ckhdsheeol,0,0,0,0,0.000150106,0
chsailor,0,0,0,0,0.000150106,0
cthchdychalchal,0,0,0,0.000150077,0,0
chsaiir,0.000150077,0,0,0,0,0
daiinolochal,0,0,0,0.000150077,0,0
chsaiinqoeey,0,0,0,0.000150077,0,0
cthchd,0,0,0.000150077,0,0,0
chsaiildaiin,0,0.000150077,0,0,0,0
chyamoledy,0,0,0,0,0,0.000150077
cpholol,0.000150077,0,0,0,0,0
chyamam,0,0.000150077,0,0,0,0
daiinchar,0,0.000150077,0,0,0,0
chyalor,0,0,0,0,0,0.000150077
chpshd,0,0,0,0.000150077,0,0
ckhdsheearykair,0,0,0,0,0.000150106,0
ckhd,0,0,0,0,0.000150106,0
cholnom,0,0,0,0.000150077,0,0
chpomairalool,0,0,0,0,0,0.000150077
chyaldam,0,0,0,0,0.000150106,0
chpog,0.000150077,0,0,0,0,0
ctharaiin,0.000150077,0,0,0,0,0
chpeor,0,0,0,0.000150077,0,0
ckhdsheear,0,0,0,0,0.000150106,0
chpeey,0,0,0.000150077,0,0,0
ckhdol,0,0,0,0.000150077,0,0
cphkshal,0,0,0,0.000150077,0,0
chyainkaiin,0,0,0,0,0.000150106,0
chpedyotor,0.000150077,0,0,0,0,0
chyainar,0,0,0.000150077,0,0,0
chped,0,0,0,0.000150077,0,0
daiinolchocheeo,0,0.000150077,0,0,0,0
ckhcthy,0,0,0.000150077,0,0,0
chyaimchyaiin,0,0,0,0.000150077,0,0
cthshey,0,0.000150077,0,0,0,0
chyaiinochal,0,0,0.000150077,0,0,0
cphedy,0,0,0,0,0.000150106,0
daiinolchedyshd,0.000150077,0,0,0,0,0
choyeealqochol,0,0,0,0.000150077,0,0
chyaiiin,0,0,0,0.000150077,0,0
choshytedy,0,0.000150077,0,0,0,0
daiinshal,0,0,0,0,0.000150106,0
daiinamokaiin,0.000150077,0,0,0,0,0
chtysaiin,0,0,0,0.000150077,0,0
choshpy,0,0,0,0.000150077,0,0
chtyolshtam,0,0,0,0,0.000150106,0
daiinam,0,0.000150077,0,0,0,0
chtydal,0,0,0,0.000150077,0,0
daiinqodyar,0,0,0.000150077,0,0,0
chtychochy,0,0,0,0,0.000150106,0
daiinain,0,0,0,0.000150077,0,0
daiinodydal,0,0.000150077,0,0,0,0
chorys,0,0,0,0,0,0.000150077
chtorshdain,0,0,0.000150077,0,0,0
ckhckhol,0,0.000150077,0,0,0,0
chtorchy,0,0,0,0,0.000150106,0
choryckhar,0,0.000150077,0,0,0,0
daiinody,0.000150077,0,0,0,0,0
cphcphy,0,0,0.000150077,0,0,0
chtomsaiin,0,0,0,0,0,0.000150077
chorsham,0,0,0,0,0,0.000150077
chtompair,0,0,0.000150077,0,0,0
choroshy,0,0.000150077,0,0,0,0
chtomdolor,0,0,0,0,0.000150106,0
chororqokchy,0,0.000150077,0,0,0,0
dagchedal,0,0,0.000150077,0,0,0
choromycho,0,0.000150077,0,0,0,0
daiiinanar,0.000150077,0,0,0,0,0
choromaiin,0,0,0,0,0,0.000150077
chtomched,0,0,0,0,0,0.000150077
daiilor,0,0,0,0,0.000150106,0
cthalyckhol,0,0,0,0,0.000150106,0
chorokor,0,0.000150077,0,0,0,0
chtolyd,0,0,0.000150077,0,0,0
choroeedy,0,0,0,0,0,0.000150077
chtolshyan,0,0.000150077,0,0,0,0
chorod,0,0,0,0,0,0.000150077
chtolshd,0,0,0.000150077,0,0,0
chorocphy,0,0.000150077,0,0,0,0
chtolckhs,0,0,0.000150077,0,0,0
cphchy,0,0,0.000150077,0,0,0
ckhdctheor,0,0,0,0,0.000150106,0
chores,0,0,0,0.000150077,0,0
daiinkchol,0,0,0.000150077,0,0,0
cphchol,0,0,0.000150077,0,0,0
daiinkary,0,0.000150077,0,0,0,0
chordainol,0,0,0,0,0,0.000150077
chtey,0,0,0.000150077,0,0,0
chorckhy,0,0,0.000150077,0,0,0
chtescheed,0,0,0.000150077,0,0,0
cphcho,0,0,0.000150077,0,0,0
chtes,0,0,0.000150077,0,0,0
chorchky,0,0,0,0.000150077,0,0
chteol,0,0.000150077,0,0,0,0
chorchamqoshd,0,0,0,0,0.000150106,0
ckhdctheol,0,0,0,0,0.000150106,0
ckhckhal,0,0.000150077,0,0,0,0
chteey,0,0,0.000150077,0,0,0
chorarshd,0,0,0,0,0.000150106,0
ckhdctheeol,0,0,0,0,0.000150106,0
cphched,0,0,0,0,0.000150106,0
chteeor,0,0.000150077,0,0,0,0
choramkeedy,0,0,0,0.000150077,0,0
chteeocheeo,0,0,0.000150077,0,0,0
choralol,0,0,0,0,0,0.000150077
daiinorchol,0,0,0,0.000150077,0,0
daiiircheedy,0,0,0,0.000150077,0,0
daiinkaiin,0,0,0,0,0,0.000150077
cphchdchtol,0,0,0,0.000150077,0,0
chteedpshkol,0,0,0,0,0,0.000150077
cphar,0,0,0,0,0,0.000150077
cthalchochy,0.000150077,0,0,0,0,0
chopochfo,0,0,0,0,0.000150106,0
chtedysan,0.000150077,0,0,0,0,0
chooshy,0,0.000150077,0,0,0,0
chtedypol,0,0,0,0,0,0.000150077
cphal,0,0.000150077,0,0,0,0
chtedycheeor,0,0.000150077,0,0,0,0
chooeedy,0,0,0,0,0,0.000150077
daiindyor,0.000150077,0,0,0,0,0
chomyeol,0,0,0.000150077,0,0,0
chteddain,0,0,0,0,0.000150106,0
daiinomkaiin,0.000150077,0,0,0,0,0
chtedamam,0,0,0.000150077,0,0,0
chomy,0,0,0,0,0.000150106,0
daiindol,0,0,0,0.000150077,0,0
chomshor,0,0,0,0,0,0.000150077
cholpshdshd,0,0,0,0.000150077,0,0
chomsho,0,0,0,0.000150077,0,0
cholpom,0,0.000150077,0,0,0,0
chomshal,0,0,0,0,0.000150106,0
cholpan,0,0,0,0.000150077,0,0
chomposhol,0,0.000150077,0,0,0,0
choloshy,0,0.000150077,0,0,0,0
chompain,0,0.000150077,0,0,0,0
cholorardyeed,0,0,0,0,0.000150106,0
chomoshol,0,0.000150077,0,0,0,0
daiiindaiiin,0.000150077,0,0,0,0,0
chomopchy,0,0,0.000150077,0,0,0
cholom,0,0.000150077,0,0,0,0
ckhshyky,0,0,0.000150077,0,0,0
chololchd,0,0,0.000150077,0,0,0
chomocheed,0,0,0.000150077,0,0,0
daiiinchal,0.000150077,0,0,0,0,0
chomkchol,0,0,0,0.000150077,0,0
cholodykcho,0,0,0,0,0.000150106,0
ckhchor,0,0,0.000150077,0,0,0
chtamom,0,0.000150077,0,0,0,0
chomdag,0,0,0,0,0.000150106,0
chtamol,0,0,0,0,0.000150106,0
chomckhchy,0,0,0.000150077,0,0,0
chtamchokcheol,0,0,0,0,0,0.000150077
chomchory,0,0,0,0.000150077,0,0
chtamcheekor,0,0,0,0,0.000150106,0
chomcheey,0,0.000150077,0,0,0,0
chtamar,0,0,0,0,0,0.000150077
chomcheeal,0,0,0.000150077,0,0,0
daiinchy,0,0,0,0,0,0.000150077
chomarchal,0,0,0,0,0.000150106,0
chtalkshar,0,0.000150077,0,0,0,0
chomamam,0,0,0,0,0,0.000150077
chtalchs,0,0,0.000150077,0,0,0
chomalky,0,0,0.000150077,0,0,0
chtalcholchol,0,0,0,0,0.000150106,0
chomaiinar,0,0,0,0,0,0.000150077
chtalchedy,0,0.000150077,0,0,0,0
cholysfal,0,0.000150077,0,0,0,0
daiinchoshor,0,0.000150077,0,0,0,0
cholys,0,0.000150077,0,0,0,0
chtais,0,0,0,0,0.000150106,0
ckhchoaryd,0,0,0.000150077,0,0,0
cthalainchalain,0,0.000150077,0,0,0,0
ckhockhy,0,0,0.000150077,0,0,0
chtaintolod,0,0,0,0,0.000150106,0
cholto,0,0.000150077,0,0,0,0
daiincholydy,0,0,0.000150077,0,0,0
cholteal,0,0,0,0,0,0.000150077
dagchar,0,0,0,0,0,0.000150077
ckhochyochy,0,0,0.000150077,0,0,0
chtaiinochor,0,0,0,0,0.000150106,0
dachdychal,0,0,0.000150077,0,0,0
chtaiinchy,0,0,0,0,0.000150106,0
cholshoain,0,0,0,0,0.000150106,0
daiinchol,0,0.000150077,0,0,0,0
cholshedy,0,0,0,0.000150077,0,0
chtaiiin,0,0.000150077,0,0,0,0
cholsharain,0,0,0,0,0.000150106,0
chtaal,0,0,0.000150077,0,0,0
ckhchear,0,0,0.000150077,0,0,0
chsshs,0,0,0.000150077,0,0,0
cholshalcho,0,0,0,0,0.000150106,0
chsshps,0,0,0.000150077,0,0,0
cholsar,0.000150077,0,0,0,0,0
chsorshol,0,0,0.000150077,0,0,0
daiinotan,0.000150077,0,0,0,0,0
cphshor,0,0,0.000150077,0,0,0
cholpchedyor,0,0,0,0.000150077,0,0
chtchey,0,0,0,0,0.000150106,0
cholotchy,0,0,0,0,0.000150106,0
chtchdy,0,0.000150077,0,0,0,0
cholosho,0,0.000150077,0,0,0,0
chtchdaiiin,0,0,0,0,0,0.000150077
cholorar,0,0,0.000150077,0,0,0
chtchd,0,0,0,0.000150077,0,0
cholomol,0,0,0,0,0,0.000150077
chtaroral,0,0,0,0,0,0.000150077
chololdy,0.000150077,0,0,0,0,0
daiindan,0,0,0,0.000150077,0,0
chololaiin,0,0,0,0,0.000150106,0
chtanal,0,0,0,0,0.000150106,0
cholokain,0.000150077,0,0,0,0,0
daiindaiisal,0,0,0,0.000150077,0,0
ckhsheal,0,0,0.000150077,0,0,0
chtamshtaim,0,0,0,0,0.000150106,0
chtomdo,0.000150077,0,0,0,0,0
chtomchol,0,0,0,0,0,0.000150077
chyalky,0,0,0,0,0.000150106,0
daiinsharshy,0,0.000150077,0,0,0,0
chyalkol,0,0,0.000150077,0,0,0
danomodaral,0,0,0,0.000150077,0,0
dyalkolol,0,0,0.000150077,0,0,0
damochor,0,0.000150077,0,0,0,0
dychom,0,0.000150077,0,0,0,0
daimtorchedy,0.000150077,0,0,0,0,0
dyalaiir,0,0,0.000150077,0,0,0
danchearor,0,0,0.000150077,0,0,0
dyalaiin,0,0,0,0.000150077,0,0
dalos,0,0,0,0,0,0.000150077
dyolor,0,0,0.000150077,0,0,0
dainoshal,0,0,0,0,0,0.000150077
dyais,0,0,0.000150077,0,0,0
daimarcheedy,0.000150077,0,0,0,0,0
dycholy,0,0,0,0,0,0.000150077
dandol,0,0,0,0.000150077,0,0
dyolol,0,0,0,0,0,0.000150077
danaisol,0.000150077,0,0,0,0,0
dyaimdychol,0,0,0.000150077,0,0,0
damchdan,0,0,0,0,0.000150106,0
dyaimchdyaiin,0,0,0,0,0,0.000150077
dyamaiin,0,0,0,0.000150077,0,0
dyaim,0,0,0,0.000150077,0,0
dairochy,0,0,0,0,0.000150106,0
dyaiir,0.000150077,0,0,0,0,0
dainardor,0,0,0,0,0,0.000150077
dyaiinsharxoly,0,0,0,0,0,0.000150077
daimkor,0,0.000150077,0,0,0,0
dyaiinar,0,0,0,0,0,0.000150077
danoydy,0,0,0.000150077,0,0,0
dyoldyol,0,0.000150077,0,0,0,0
danog,0,0,0.000150077,0,0,0
dyaiiir,0,0,0,0,0.000150106,0
dykchs,0,0,0.000150077,0,0,0
dyomar,0,0,0,0,0,0.000150077
danamqody,0.000150077,0,0,0,0,0
dyoldolarol,0,0,0,0,0,0.000150077
dampqody,0.000150077,0,0,0,0,0
dshy,0,0,0.000150077,0,0,0
damdo,0,0,0,0,0.000150106,0
dshpar,0,0,0,0,0,0.000150077
damainaiinom,0,0,0,0,0.000150106,0
dshory,0,0,0,0,0,0.000150077
dalodal,0,0,0,0,0.000150106,0
dshor,0,0,0,0.000150077,0,0
dalarorar,0,0.000150077,0,0,0,0
dyold,0,0,0,0,0,0.000150077
dairpchar,0,0,0,0,0.000150106,0
dshks,0,0,0,0,0,0.000150077
dairalshary,0,0,0,0.000150077,0,0
dsheamokaiin,0,0,0,0,0.000150106,0
dainokaiin,0,0,0.000150077,0,0,0
dshdy,0,0,0,0.000150077,0,0
dyompaldam,0,0,0,0,0.000150106,0
dycheol,0,0,0,0,0.000150106,0
daimoshor,0,0,0,0.000150077,0,0
dshar,0,0,0,0.000150077,0,0
daimchsain,0.000150077,0,0,0,0,0
doshol,0,0,0.000150077,0,0,0
dailchedychedyol,0,0,0,0,0.000150106,0
dyckhar,0,0.000150077,0,0,0,0
danortchol,0,0,0,0.000150077,0,0
doryshol,0.000150077,0,0,0,0,0
dyoranol,0,0,0,0,0,0.000150077
dorycham,0,0,0,0,0,0.000150077
dankeedy,0,0.000150077,0,0,0,0
dorteedy,0,0,0,0.000150077,0,0
dyamshalshal,0,0,0.000150077,0,0,0
dortchpog,0,0,0,0,0,0.000150077
dancheor,0,0,0.000150077,0,0,0
dortain,0,0,0,0,0.000150106,0
danchar,0,0,0,0,0.000150106,0
dorshdain,0,0,0.000150077,0,0,0
danaloarom,0,0,0.000150077,0,0,0
doroshal,0,0,0,0.000150077,0,0
damshdar,0,0,0,0,0.000150106,0
dororsor,0,0,0.000150077,0,0,0
damor,0.000150077,0,0,0,0,0
dyolaroraror,0,0,0,0,0,0.000150077
damgchdaiir,0,0.000150077,0,0,0,0
dorolkaldorol,0.000150077,0,0,0,0,0
damcheeo,0,0,0,0,0,0.000150077
doroldal,0.000150077,0,0,0,0,0
damam,0,0,0,0.000150077,0,0
dorolar,0,0,0.000150077,0,0,0
dyey,0,0,0,0.000150077,0,0
dyolair,0,0,0,0.000150077,0,0
dyamchdyshor,0.000150077,0,0,0,0,0
doroan,0,0,0.000150077,0,0,0
dyorald,0,0,0,0,0.000150106,0
doro,0,0,0,0.000150077,0,0
dalchedyar,0,0,0,0,0.000150106,0
dorkan,0.000150077,0,0,0,0,0
dalaiinotar,0.000150077,0,0,0,0,0
doreedy,0,0,0,0.000150077,0,0
daissain,0,0,0,0.000150077,0,0
dordor,0,0,0,0,0.000150106,0
dyalkchal,0,0,0,0,0,0.000150077
dordol,0,0,0,0,0.000150106,0
dairchkaiin,0,0,0.000150077,0,0,0
dyosdalos,0,0,0,0,0,0.000150077
dyomykarol,0,0.000150077,0,0,0,0
dorchto,0,0,0,0.000150077,0,0
dyaldyar,0,0,0,0,0,0.000150077
dorchkyqodor,0,0,0,0.000150077,0,0
dainchycho,0,0.000150077,0,0,0,0
dorchky,0,0,0,0.000150077,0,0
dainamkaiin,0,0,0,0.000150077,0,0
dorchkom,0,0,0,0,0.000150106,0
daimydykal,0,0,0,0,0,0.000150077
dorchkal,0,0,0,0.000150077,0,0
daimqodysal,0.000150077,0,0,0,0,0
dorchedy,0,0.000150077,0,0,0,0
daimochor,0,0,0.000150077,0,0,0
dorchalychor,0,0.000150077,0,0,0,0
daimkaiinam,0,0,0.000150077,0,0,0
dycheeal,0,0,0,0,0.000150106,0
dydain,0,0,0,0,0,0.000150077
dyokor,0,0,0,0.000150077,0,0
daimainal,0,0,0.000150077,0,0,0
dychedokeor,0,0.000150077,0,0,0,0
daiisckheal,0,0,0,0.000150077,0,0
doraldy,0,0,0.000150077,0,0,0
danoshor,0,0,0,0,0,0.000150077
doraldar,0.000150077,0,0,0,0,0
dykeol,0,0,0.000150077,0,0,0
doraldamchedyol,0,0.000150077,0,0,0,0
dykeo,0,0,0.000150077,0,0,0
dyoeeal,0,0,0,0.000150077,0,0
danokeo,0,0.000150077,0,0,0,0
dyodyydyody,0,0,0,0,0.000150106,0
danochdol,0,0,0,0,0.000150106,0
dyodyar,0,0,0,0,0.000150106,0
dankar,0,0,0,0.000150077,0,0
dopchedy,0,0.000150077,0,0,0,0
dandaldal,0,0,0.000150077,0,0,0
dopaiinam,0,0,0,0.000150077,0,0
dandaiiir,0,0,0,0,0,0.000150077
dookeed,0,0,0.000150077,0,0,0
danchkedy,0,0,0,0.000150077,0,0
domysain,0,0,0,0.000150077,0,0
dyampchey,0,0,0,0,0,0.000150077
domtsheol,0,0,0,0,0,0.000150077
danchdain,0.000150077,0,0,0,0,0
domtordal,0,0,0,0,0.000150106,0
dyampaiin,0,0,0,0,0.000150106,0
domtochy,0,0.000150077,0,0,0,0
danamochor,0,0,0,0,0,0.000150077
domtan,0,0,0,0,0,0.000150077
danalchalchal,0,0,0,0.000150077,0,0
domtaiin,0,0,0,0,0,0.000150077
dyamdaiin,0.000150077,0,0,0,0,0
domsholdal,0.000150077,0,0,0,0,0
damqochol,0,0,0.000150077,0,0,0
domshar,0,0,0,0,0.000150106,0
dampchey,0,0.000150077,0,0,0,0
domqotar,0.000150077,0,0,0,0,0
dyfan,0,0,0,0.000150077,0,0
dompol,0,0,0,0,0,0.000150077
damgkaiin,0,0,0,0,0.000150106,0
dompeedy,0.000150077,0,0,0,0,0
damdyor,0,0,0,0,0,0.000150077
domoteed,0,0,0,0,0,0.000150077
damdaiinal,0.000150077,0,0,0,0,0
domotched,0,0,0.000150077,0,0,0
damchedy,0,0,0,0,0,0.000150077
domorshy,0,0,0,0,0.000150106,0
damar,0.000150077,0,0,0,0,0
domorolol,0,0,0,0.000150077,0,0
damalkal,0,0,0,0,0.000150106,0
domorkain,0,0,0,0,0.000150106,0
damaiinal,0,0,0,0.000150077,0,0
dyosal,0,0,0,0.000150077,0,0
daly,0,0,0.000150077,0,0,0
domody,0,0,0,0.000150077,0,0
dyeomarar,0,0,0,0.000150077,0,0
domocham,0,0,0,0,0,0.000150077
dyoraldy,0,0,0,0,0,0.000150077
domkedy,0,0,0,0,0.000150106,0
dyedypeedy,0,0.000150077,0,0,0,0
domkan,0.000150077,0,0,0,0,0
daldain,0,0,0,0.000150077,0,0
domdyaldyal,0,0,0.000150077,0,0,0
dalcholchol,0.000150077,0,0,0,0,0
domdo,0.000150077,0,0,0,0,0
dyaly,0,0,0,0.000150077,0,0
domdar,0,0.000150077,0,0,0,0
dalanamordar,0,0,0,0,0,0.000150077
domdan,0,0,0,0,0,0.000150077
dydor,0,0.000150077,0,0,0,0
domdain,0,0,0.000150077,0,0,0
dakar,0,0,0,0,0.000150106,0
domdaiin,0,0,0,0,0,0.000150077
dairsor,0,0,0,0,0.000150106,0
domchteey,0,0,0,0,0.000150106,0
dairosholchol,0.000150077,0,0,0,0,0
domchorar,0,0,0.000150077,0,0,0
dyoolol,0,0,0,0,0,0.000150077
domcheo,0,0.000150077,0,0,0,0
daircholy,0,0,0,0.000150077,0,0
domchdom,0,0,0.000150077,0,0,0
dairamdainol,0,0,0,0.000150077,0,0
dychddaky,0,0,0,0,0.000150106,0
dairaldain,0,0,0,0.000150077,0,0
domar,0,0,0.000150077,0,0,0
dainpeedy,0.000150077,0,0,0,0,0
domancheedy,0,0,0,0,0.000150106,0
dyomtoso,0,0.000150077,0,0,0,0
dychteedy,0,0,0,0.000150077,0,0
dainolchol,0,0,0.000150077,0,0,0
domain,0,0,0.000150077,0,0,0
daindain,0,0,0,0,0.000150106,0
dyododyanor,0,0,0,0,0.000150106,0
dainchdaiin,0,0.000150077,0,0,0,0
dolychdol,0,0,0,0.000150077,0,0
dainarar,0.000150077,0,0,0,0,0
doly,0,0,0,0.000150077,0,0
dydamar,0,0.000150077,0,0,0,0
dolsol,0,0,0.000150077,0,0,0
dyomochor,0,0,0,0,0,0.000150077
dyoshol,0,0,0,0.000150077,0,0
dyaldar,0,0,0.000150077,0,0,0
dolshdaiir,0,0,0.000150077,0,0,0
daimshkal,0,0,0,0.000150077,0,0
dolotar,0,0,0,0.000150077,0,0
daimpor,0,0,0,0.000150077,0,0
doloshor,0,0,0,0.000150077,0,0
daimokar,0.000150077,0,0,0,0,0
dyoddaiin,0,0,0,0,0,0.000150077
daimochar,0,0,0,0.000150077,0,0
dolom,0,0,0,0.000150077,0,0
daimkchal,0,0,0,0,0,0.000150077
dololys,0,0,0,0,0,0.000150077
daimdyar,0,0,0,0.000150077,0,0
dololochs,0,0,0.000150077,0,0,0
daimchol,0,0.000150077,0,0,0,0
dololdy,0,0,0,0,0.000150106,0
daimchardain,0,0.000150077,0,0,0,0
dololdar,0.000150077,0,0,0,0,0
