word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,,,,,,,,
osg,0,0,0,0.000114919,ng,,,,,,,,
opsheeey,0,0,0,0.000114919,yc,,,,,,,,
osa,0,0,0,0.000114919,nd,,,,,,,,
oryor,0,0,0,0.000114919,ho,,,,,,,,
pchdal,0,0,0,0.000114919,ta,,,,,,,,
opedaiin,0,0,0,0.000114919,ut,,,,,,,,
otdam,0,0,0,0.000114919,ur,,,,,,,,
osesy,0,0,0,0.000114919,nc,,,,,,,,
oseeos,0,0,0,0.000114919,nd,,,,,,,,
osedam,0,0,0,0.000114919,no,,,,,,,,
oroly,0,0,0,0.000114919,sd,,,,,,,,
otom,0,0,0,0.000114919,ut,,,,,,,,
orols,0,0,0,0.000114919,sq,,,,,,,,
pchdar,0,0,0,0.000114919,te,,,,,,,,
oroiin,0,0,0,0.000114919,sn,,,,,,,,
ossairy,0,0,0,0.000114919,nf,,,,,,,,
pcheain,0,0,0,0.000114919,tn,,,,,,,,
otcheo,0,0,0,0.000114919,ru,,,,,,,,
oseor,0,0,0,0.000114919,ni,,,,,,,,
otchail,0,0,0,0.000114919,rc,,,,,,,,
pan,0,0,0,0.000114919,us,,,,,,,,
oreeeo,0,0,0,0.000114919,sv,,,,,,,,
opm,0,0,0,0.000114919,ui,,,,,,,,
opes,0,0,0,0.000114919,ul,,,,,,,,
oredal,0,0,0,0.000114919,ss,,,,,,,,
otchee,0,0,0,0.000114919,ru,,,,,,,,
ordol,0,0,0,0.000114919,sd,,,,,,,,
otail,0,0,0,0.000114919,uc,,,,,,,,
otaiiin,0,0,0,0.000114919,uc,,,,,,,,
paiiin,0,0,0,0.000114919,uc,,,,,,,,
opeeal,0,0,0,0.000114919,um,,,,,,,,
orchm,0,0,0,0.000114919,gi,,,,,,,,
orchey,0,0,0,0.000114919,ge,,,,,,,,
otchedam,0,0,0,0.000114919,ro,,,,,,,,
oteoy,0,0,0,0.000114919,ub,,,,,,,,
orchedair,0,0,0,0.000114919,gl,,,,,,,,
oshdal,0,0,0,0.000114919,fa,,,,,,,,
otshdain,0,0,0,0.000114919,dm,,,,,,,,
otshey,0,0,0,0.000114919,de,,,,,,,,
otchdaiin,0,0,0,0.000114919,rr,,,,,,,,
oseeedy,0,0,0,0.000114919,no,,,,,,,,
oral,0,0,0,0.000114919,sn,,,,,,,,
opcheeeo,0,0,0,0.000114919,nv,,,,,,,,
oraim,0,0,0,0.000114919,so,,,,,,,,
osheedain,0,0,0,0.000114919,fu,,,,,,,,
qeody,0,0,0,0.000114919,mi,,,,,,,,
qolcheal,0,0,0,0.000114919,bu,,,,,,,,
qofchedar,0,0,0,0.000114919,cp,,,,,,,,
qoksheedaiin,0,0,0,0.000114919,pl,,,,,,,,
qokd,0,0,0,0.000114919,tn,,,,,,,,
qoeeam,0,0,0,0.000114919,eg,,,,,,,,
qeeal,0,0,0,0.000114919,mm,,,,,,,,
qokom,0,0,0,0.000114919,tt,,,,,,,,
qofcheody,0,0,0,0.000114919,ci,,,,,,,,
qokols,0,0,0,0.000114919,tq,,,,,,,,
peeeody,0,0,0,0.000114919,ud,,,,,,,,
qocthor,0,0,0,0.000114919,ho,,,,,,,,
qokoiin,0,0,0,0.000114919,tn,,,,,,,,
pchr,0,0,0,0.000114919,tc,,,,,,,,
qokchedor,0,0,0,0.000114919,lv,,,,,,,,
qocthedol,0,0,0,0.000114919,hl,,,,,,,,
qog,0,0,0,0.000114919,eg,,,,,,,,
qolchaly,0,0,0,0.000114919,ba,,,,,,,,
qolcheor,0,0,0,0.000114919,bi,,,,,,,,
qoldo,0,0,0,0.000114919,df,,,,,,,,
qockhed,0,0,0,0.000114919,va,,,,,,,,
qokeel,0,0,0,0.000114919,tf,,,,,,,,
pl,0,0,0,0.000114919,ub,,,,,,,,
peor,0,0,0,0.000114919,ui,,,,,,,,
peesy,0,0,0,0.000114919,ul,,,,,,,,
qochdy,0,0,0,0.000114919,hi,,,,,,,,
qofchee,0,0,0,0.000114919,cu,,,,,,,,
pedam,0,0,0,0.000114919,uo,,,,,,,,
qolcheed,0,0,0,0.000114919,bs,,,,,,,,
qoksy,0,0,0,0.000114919,tv,,,,,,,,
qokees,0,0,0,0.000114919,tt,,,,,,,,
qokeer,0,0,0,0.000114919,th,,,,,,,,
qoaiin,0,0,0,0.000114919,ea,,,,,,,,
qoery,0,0,0,0.000114919,ex,,,,,,,,
pcheols,0,0,0,0.000114919,tg,,,,,,,,
qoa,0,0,0,0.000114919,ed,,,,,,,,
qokshedair,0,0,0,0.000114919,pl,,,,,,,,
qiiin,0,0,0,0.000114919,mf,,,,,,,,
qoiir,0,0,0,0.000114919,eg,,,,,,,,
rchdaiin,0,0,0,0.000114919,tr,,,,,,,,
qopcheam,0,0,0,0.000114919,rf,,,,,,,,
qopcheeody,0,0,0,0.000114919,rd,,,,,,,,
qopchain,0,0,0,0.000114919,re,,,,,,,,
rod,0,0,0,0.000114919,oi,,,,,,,,
qotedair,0,0,0,0.000114919,il,,,,,,,,
qopchoy,0,0,0,0.000114919,rb,,,,,,,,
rchain,0,0,0,0.000114919,te,,,,,,,,
rery,0,0,0,0.000114919,ox,,,,,,,,
qotor,0,0,0,0.000114919,x,,,,,,,,
qotchor,0,0,0,0.000114919,ho,,,,,,,,
qopchol,0,0,0,0.000114919,re,,,,,,,,
rsheear,0,0,0,0.000114919,fr,,,,,,,,
qotcho,0,0,0,0.000114919,hi,,,,,,,,
rshee,0,0,0,0.000114919,fu,,,,,,,,
ram,0,0,0,0.000114919,ot,,,,,,,,
qolshod,0,0,0,0.000114919,xi,,,,,,,,
qolshaiin,0,0,0,0.000114919,xa,,,,,,,,
rm,0,0,0,0.000114919,oi,,,,,,,,
qolkas,0,0,0,0.000114919,pp,,,,,,,,
qotais,0,0,0,0.000114919,ip,,,,,,,,
qotshaiin,0,0,0,0.000114919,fa,,,,,,,,
rcheeam,0,0,0,0.000114919,tg,,,,,,,,
reesy,0,0,0,0.000114919,ol,,,,,,,,
reoly,0,0,0,0.000114919,op,,,,,,,,
qopchom,0,0,0,0.000114919,rt,,,,,,,,
qopchiin,0,0,0,0.000114919,rq,,,,,,,,
qosaiin,0,0,0,0.000114919,eg,,,,,,,,
rcheeey,0,0,0,0.000114919,tc,,,,,,,,
qotm,0,0,0,0.000114919,ii,,,,,,,,
qopcheeol,0,0,0,0.000114919,ru,,,,,,,,
qopcheedain,0,0,0,0.000114919,ru,,,,,,,,
qorees,0,0,0,0.000114919,pt,,,,,,,,
qoreedal,0,0,0,0.000114919,ph,,,,,,,,
rchos,0,0,0,0.000114919,ts,,,,,,,,
qotshod,0,0,0,0.000114919,fi,,,,,,,,
qotsho,0,0,0,0.000114919,fi,,,,,,,,
qoteom,0,0,0,0.000114919,ib,,,,,,,,
qoraiin,0,0,0,0.000114919,pa,,,,,,,,
qopaiir,0,0,0,0.000114919,rc,,,,,,,,
qotsheor,0,0,0,0.000114919,fi,,,,,,,,
qolsheody,0,0,0,0.000114919,xi,,,,,,,,
qolod,0,0,0,0.000114919,di,,,,,,,,
rcheol,0,0,0,0.000114919,ta,,,,,,,,
qoteel,0,0,0,0.000114919,if,,,,,,,,
qolkain,0,0,0,0.000114919,pe,,,,,,,,
soiinedy,0,0,0,0.000114919,ve,,,,,,,,
solchedy,0,0,0,0.000114919,ge,,,,,,,,
shckhs,0,0,0,0.000114919,fr,,,,,,,,
soiin,0,0,0,0.000114919,mn,,,,,,,,
shckheam,0,0,0,0.000114919,ff,,,,,,,,
ryesy,0,0,0,0.000114919,yc,,,,,,,,
sais,0,0,0,0.000114919,mp,,,,,,,,
saireeol,0,0,0,0.000114919,du,,,,,,,,
sod,0,0,0,0.000114919,mi,,,,,,,,
shcthy,0,0,0,0.000114919,mt,,,,,,,,
salo,0,0,0,0.000114919,ii,,,,,,,,
sales,0,0,0,0.000114919,il,,,,,,,,
seeam,0,0,0,0.000114919,mg,,,,,,,,
solched,0,0,0,0.000114919,ga,,,,,,,,
solchain,0,0,0,0.000114919,ge,,,,,,,,
saleeal,0,0,0,0.000114919,im,,,,,,,,
shcthl,0,0,0,0.000114919,mb,,,,,,,,
sealy,0,0,0,0.000114919,mq,,,,,,,,
shckhed,0,0,0,0.000114919,fa,,,,,,,,
saireedal,0,0,0,0.000114919,dh,,,,,,,,
sairdal,0,0,0,0.000114919,da,,,,,,,,
shcthdol,0,0,0,0.000114919,md,,,,,,,,
scho,0,0,0,0.000114919,li,,,,,,,,
scheor,0,0,0,0.000114919,li,,,,,,,,
shctheey,0,0,0,0.000114919,mu,,,,,,,,
sheeedy,0,0,0,0.000114919,ao,,,,,,,,
shctheees,0,0,0,0.000114919,mn,,,,,,,,
shckhol,0,0,0,0.000114919,fe,,,,,,,,
scheeey,0,0,0,0.000114919,lc,,,,,,,,
saleedain,0,0,0,0.000114919,iu,,,,,,,,
salee,0,0,0,0.000114919,iu,,,,,,,,
shckheedain,0,0,0,0.000114919,fu,,,,,,,,
schdain,0,0,0,0.000114919,lm,,,,,,,,
shckhedol,0,0,0,0.000114919,fl,,,,,,,,
sairor,0,0,0,0.000114919,do,,,,,,,,
shckhear,0,0,0,0.000114919,fe,,,,,,,,
sas,0,0,0,0.000114919,mp,,,,,,,,
saireedain,0,0,0,0.000114919,du,,,,,,,,
sarm,0,0,0,0.000114919,vi,,,,,,,,
sareeol,0,0,0,0.000114919,vu,,,,,,,,
shctheaiin,0,0,0,0.000114919,mh,,,,,,,,
ryal,0,0,0,0.000114919,yn,,,,,,,,
shckhaly,0,0,0,0.000114919,fa,,,,,,,,
soraly,0,0,0,0.000114919,ta,,,,,,,,
sordar,0,0,0,0.000114919,te,,,,,,,,
yain,0,0,0,0.000114919,ce,,,,,,,,
tchear,0,0,0,0.000114919,re,,,,,,,,
tshed,0,0,0,0.000114919,ca,,,,,,,,
solol,0,0,0,0.000114919,se,,,,,,,,
tcham,0,0,0,0.000114919,rt,,,,,,,,
tsheaiin,0,0,0,0.000114919,ch,,,,,,,,
soldaiin,0,0,0,0.000114919,sr,,,,,,,,
sordor,0,0,0,0.000114919,tm,,,,,,,,
xedair,0,0,0,0.000114919,xl,,,,,,,,
ycheeeo,0,0,0,0.000114919,iv,,,,,,,,
teeor,0,0,0,0.000114919,rr,,,,,,,,
tshdar,0,0,0,0.000114919,ce,,,,,,,,
tan,0,0,0,0.000114919,rs,,,,,,,,
tshees,0,0,0,0.000114919,ct,,,,,,,,
tshaly,0,0,0,0.000114919,ca,,,,,,,,
soleey,0,0,0,0.000114919,su,,,,,,,,
solchm,0,0,0,0.000114919,gi,,,,,,,,
tcheedaiin,0,0,0,0.000114919,rl,,,,,,,,
syeor,0,0,0,0.000114919,gi,,,,,,,,
sydal,0,0,0,0.000114919,ga,,,,,,,,
sshor,0,0,0,0.000114919,go,,,,,,,,
ssheor,0,0,0,0.000114919,gi,,,,,,,,
ssheey,0,0,0,0.000114919,gu,,,,,,,,
ycheedy,0,0,0,0.000114919,ir,,,,,,,,
solkiin,0,0,0,0.000114919,oq,,,,,,,,
tdain,0,0,0,0.000114919,rm,,,,,,,,
ycheedal,0,0,0,0.000114919,ih,,,,,,,,
ssheedaiin,0,0,0,0.000114919,gl,,,,,,,,
teeedy,0,0,0,0.000114919,ro,,,,,,,,
solkeeody,0,0,0,0.000114919,od,,,,,,,,
ychaiiin,0,0,0,0.000114919,ic,,,,,,,,
tchsairy,0,0,0,0.000114919,rf,,,,,,,,
sorsd,0,0,0,0.000114919,tv,,,,,,,,
tshaiin,0,0,0,0.000114919,ca,,,,,,,,
soleo,0,0,0,0.000114919,su,,,,,,,,
teedy,0,0,0,0.000114919,rr,,,,,,,,
ychedor,0,0,0,0.000114919,iv,,,,,,,,
soledaiin,0,0,0,0.000114919,st,,,,,,,,
soleal,0,0,0,0.000114919,su,,,,,,,,
tshedar,0,0,0,0.000114919,cp,,,,,,,,
syaiin,0,0,0,0.000114919,ga,,,,,,,,
tchaiis,0,0,0,0.000114919,rv,,,,,,,,
ykchaly,0,0,0,0.000114919,la,,,,,,,,
ycheoy,0,0,0,0.000114919,ib,,,,,,,,
ykchey,0,0,0,0.000114919,le,,,,,,,,
ykched,0,0,0,0.000114919,la,,,,,,,,
ytchedal,0,0,0,0.000114919,ss,,,,,,,,
yshsdy,0,0,0,0.000114919,rv,,,,,,,,
ytsdy,0,0,0,0.000114919,av,,,,,,,,
ytcheeedy,0,0,0,0.000114919,so,,,,,,,,
ykcheedain,0,0,0,0.000114919,lu,,,,,,,,
yshary,0,0,0,0.000114919,rt,,,,,,,,
yksaiin,0,0,0,0.000114919,ig,,,,,,,,
ykchdair,0,0,0,0.000114919,lo,,,,,,,,
yte,0,0,0,0.000114919,ap,,,,,,,,
ykoy,0,0,0,0.000114919,ib,,,,,,,,
ykaiir,0,0,0,0.000114919,ic,,,,,,,,
yeedy,0,0,0,0.000114919,cr,,,,,,,,
ydar,0,0,0,0.000114919,ce,,,,,,,,
ysheols,0,0,0,0.000114919,rg,,,,,,,,
ycheody,0,0,0,0.000114919,ii,,,,,,,,
ytcheol,0,0,0,0.000114919,sa,,,,,,,,
ysheod,0,0,0,0.000114919,rn,,,,,,,,
ykcheor,0,0,0,0.000114919,li,,,,,,,,
yteedaiin,0,0,0,0.000114919,al,,,,,,,,
ykcheo,0,0,0,0.000114919,lu,,,,,,,,
ytchsaiin,0,0,0,0.000114919,sg,,,,,,,,
ysheees,0,0,0,0.000114919,rn,,,,,,,,
ytsaiin,0,0,0,0.000114919,ag,,,,,,,,
ysheeedy,0,0,0,0.000114919,ro,,,,,,,,
ykeeo,0,0,0,0.000114919,is,,,,,,,,
ykeel,0,0,0,0.000114919,if,,,,,,,,
ykchary,0,0,0,0.000114919,lt,,,,,,,,
ytchom,0,0,0,0.000114919,st,,,,,,,,
ykeedar,0,0,0,0.000114919,im,,,,,,,,
ykais,0,0,0,0.000114919,ip,,,,,,,,
ytchols,0,0,0,0.000114919,sq,,,,,,,,
ytcho,0,0,0,0.000114919,si,,,,,,,,
ytchdaiin,0,0,0,0.000114919,sr,,,,,,,,
ytchas,0,0,0,0.000114919,sp,,,,,,,,
ytchiin,0,0,0,0.000114919,sq,,,,,,,,
ypchsd,0,0,0,0.000114919,lv,,,,,,,,
ykedain,0,0,0,0.000114919,im,,,,,,,,
ykedaiiin,0,0,0,0.000114919,iq,,,,,,,,
yed,0,0,0,0.000114919,ca,,,,,,,,
yshedor,0,0,0,0.000114919,rv,,,,,,,,
yshedar,0,0,0,0.000114919,rp,,,,,,,,
ytchedy,0,0,0,0.000114919,se,,,,,,,,
yshom,0,0,0,0.000114919,rt,,,,,,,,
ykeody,0,0,0,0.000114919,ii,,,,,,,,
dolaiin,0,0,0.000230851,5.74594E-05,ba,,,,,,,,
kr,0,0,0.000230851,5.74594E-05,ic,,,,,,,,
chcthedaiin,0,0,0.000173138,5.74594E-05,st,,,,,,,,
oksheear,0,0,0.000173138,5.74594E-05,or,,,,,,,,
oleeor,0,0,0.000173138,5.74594E-05,er,,,,,,,,
olkeeal,0,0,0.000173138,5.74594E-05,um,,,,,,,,
olam,0,0,0.000173138,5.74594E-05,et,,,,,,,,
peeo,0,0,0.000173138,5.74594E-05,us,,,,,,,,
qoteain,0,0,0.000173138,5.74594E-05,in,,,,,,,,
soleol,0,0,0.000173138,5.74594E-05,sa,,,,,,,,
ykeoy,0,0,0.000173138,5.74594E-05,ib,,,,,,,,
ardam,0,0,0.000115426,5.74594E-05,tr,,,,,,,,
darey,0,0,0.000115426,5.74594E-05,de,,,,,,,,
keo,0,0,0.000115426,5.74594E-05,iu,,,,,,,,
keom,0,0,0.000115426,5.74594E-05,ib,,,,,,,,
kam,0,0,0.000115426,5.74594E-05,it,,,,,,,,
dykedy,0,0,0.000115426,5.74594E-05,ve,,,,,,,,
leeo,0,0,0.000115426,5.74594E-05,ms,,,,,,,,
led,0,0,0.000115426,5.74594E-05,ma,,,,,,,,
ocheeey,0,0,0.000115426,5.74594E-05,cc,,,,,,,,
olchr,0,0,0.000115426,5.74594E-05,ac,,,,,,,,
olyeody,0,0,0.000115426,5.74594E-05,ni,,,,,,,,
olchody,0,0,0.000115426,5.74594E-05,am,,,,,,,,
olaiin,0,0,0.000115426,5.74594E-05,ea,,,,,,,,
otcheos,0,0,0.000115426,5.74594E-05,ro,,,,,,,,
oreeo,0,0,0.000115426,5.74594E-05,ss,,,,,,,,
oted,0,0,0.000115426,5.74594E-05,ua,,,,,,,,
pcheam,0,0,0.000115426,5.74594E-05,tf,,,,,,,,
oresy,0,0,0.000115426,5.74594E-05,sc,,,,,,,,
pchedar,0,0,0.000115426,5.74594E-05,tp,,,,,,,,
qokedal,0,0,0.000115426,5.74594E-05,ts,,,,,,,,
qokeeod,0,0,0.000115426,5.74594E-05,tp,,,,,,,,
qofchedy,0,0,0.000115426,5.74594E-05,ce,,,,,,,,
rear,0,0,0.000115426,5.74594E-05,oe,,,,,,,,
saleeos,0,0,0.000115426,5.74594E-05,id,,,,,,,,
sardy,0,0,0.000115426,5.74594E-05,vi,,,,,,,,
seor,0,0,0.000115426,5.74594E-05,mi,,,,,,,,
solas,0,0,0.000115426,5.74594E-05,sp,,,,,,,,
tcheedy,0,0,0.000115426,5.74594E-05,rr,,,,,,,,
yteom,0,0,0.000115426,5.74594E-05,ab,,,,,,,,
ytchaiin,0,0,0.000115426,5.74594E-05,sa,,,,,,,,
aiiiniiin,0,0,5.77128E-05,5.74594E-05,mf,,,,,,,,
chckham,0,0,5.77128E-05,5.74594E-05,at,,,,,,,,
chain,0,0,5.77128E-05,5.74594E-05,ee,,,,,,,,
aledol,0,0,5.77128E-05,5.74594E-05,al,,,,,,,,
chckhary,0,0,5.77128E-05,5.74594E-05,at,,,,,,,,
aiiinear,0,0,5.77128E-05,5.74594E-05,me,,,,,,,,
aleeey,0,0,5.77128E-05,5.74594E-05,ac,,,,,,,,
chcthdar,0,0,5.77128E-05,5.74594E-05,se,,,,,,,,
chckhoiin,0,0,5.77128E-05,5.74594E-05,an,,,,,,,,
aiiroly,0,0,5.77128E-05,5.74594E-05,nd,,,,,,,,
aiiiniin,0,0,5.77128E-05,5.74594E-05,mq,,,,,,,,
chckhdaiin,0,0,5.77128E-05,5.74594E-05,ar,,,,,,,,
dcheeol,0,0,5.77128E-05,5.74594E-05,pu,,,,,,,,
dalaly,0,0,5.77128E-05,5.74594E-05,da,,,,,,,,
dalain,0,0,5.77128E-05,5.74594E-05,de,,,,,,,,
dshedaiin,0,0,5.77128E-05,5.74594E-05,et,,,,,,,,
cheols,0,0,5.77128E-05,5.74594E-05,eg,,,,,,,,
dchm,0,0,5.77128E-05,5.74594E-05,pi,,,,,,,,
dchedam,0,0,5.77128E-05,5.74594E-05,po,,,,,,,,
dalyeor,0,0,5.77128E-05,5.74594E-05,vi,,,,,,,,
dchdy,0,0,5.77128E-05,5.74594E-05,pi,,,,,,,,
cpheey,0,0,5.77128E-05,5.74594E-05,gu,,,,,,,,
dolaim,0,0,5.77128E-05,5.74594E-05,bo,,,,,,,,
dchdaly,0,0,5.77128E-05,5.74594E-05,pl,,,,,,,,
cthedair,0,0,5.77128E-05,5.74594E-05,ll,,,,,,,,
chod,0,0,5.77128E-05,5.74594E-05,ei,,,,,,,,
doleor,0,0,5.77128E-05,5.74594E-05,bi,,,,,,,,
deeey,0,0,5.77128E-05,5.74594E-05,mc,,,,,,,,
dchain,0,0,5.77128E-05,5.74594E-05,pe,,,,,,,,
dors,0,0,5.77128E-05,5.74594E-05,br,,,,,,,,
dsheeos,0,0,5.77128E-05,5.74594E-05,ed,,,,,,,,
dyteod,0,0,5.77128E-05,5.74594E-05,gn,,,,,,,,
kcheor,0,0,5.77128E-05,5.74594E-05,ni,,,,,,,,
dykeos,0,0,5.77128E-05,5.74594E-05,vo,,,,,,,,
kchear,0,0,5.77128E-05,5.74594E-05,ne,,,,,,,,
kshedaiin,0,0,5.77128E-05,5.74594E-05,st,,,,,,,,
fchm,0,0,5.77128E-05,5.74594E-05,ui,,,,,,,,
kcham,0,0,5.77128E-05,5.74594E-05,nt,,,,,,,,
lkeedy,0,0,5.77128E-05,5.74594E-05,sr,,,,,,,,
lteedar,0,0,5.77128E-05,5.74594E-05,om,,,,,,,,
lsaiir,0,0,5.77128E-05,5.74594E-05,ac,,,,,,,,
lke,0,0,5.77128E-05,5.74594E-05,sp,,,,,,,,
ltdam,0,0,5.77128E-05,5.74594E-05,or,,,,,,,,
okaly,0,0,5.77128E-05,5.74594E-05,ea,,,,,,,,
okd,0,0,5.77128E-05,5.74594E-05,en,,,,,,,,
odyd,0,0,5.77128E-05,5.74594E-05,on,,,,,,,,
ochs,0,0,5.77128E-05,5.74594E-05,cr,,,,,,,,
okeees,0,0,5.77128E-05,5.74594E-05,en,,,,,,,,
oksheeor,0,0,5.77128E-05,5.74594E-05,or,,,,,,,,
olsheey,0,0,5.77128E-05,5.74594E-05,iu,,,,,,,,
olsheal,0,0,5.77128E-05,5.74594E-05,iu,,,,,,,,
olkair,0,0,5.77128E-05,5.74594E-05,ua,,,,,,,,
olye,0,0,5.77128E-05,5.74594E-05,np,,,,,,,,
olsheeol,0,0,5.77128E-05,5.74594E-05,iu,,,,,,,,
otcheeol,0,0,5.77128E-05,5.74594E-05,ru,,,,,,,,
oseol,0,0,5.77128E-05,5.74594E-05,na,,,,,,,,
oteol,0,0,5.77128E-05,5.74594E-05,ua,,,,,,,,
ordal,0,0,5.77128E-05,5.74594E-05,sa,,,,,,,,
otedair,0,0,5.77128E-05,5.74594E-05,ul,,,,,,,,
paiin,0,0,5.77128E-05,5.74594E-05,ua,,,,,,,,
opedain,0,0,5.77128E-05,5.74594E-05,um,,,,,,,,
oryain,0,0,5.77128E-05,5.74594E-05,he,,,,,,,,
oshair,0,0,5.77128E-05,5.74594E-05,fa,,,,,,,,
qokshes,0,0,5.77128E-05,5.74594E-05,pl,,,,,,,,
qoear,0,0,5.77128E-05,5.74594E-05,ee,,,,,,,,
qoeam,0,0,5.77128E-05,5.74594E-05,ef,,,,,,,,
qodor,0,0,5.77128E-05,5.74594E-05,em,,,,,,,,
pedar,0,0,5.77128E-05,5.74594E-05,up,,,,,,,,
qoees,0,0,5.77128E-05,5.74594E-05,et,,,,,,,,
qockhdy,0,0,5.77128E-05,5.74594E-05,vi,,,,,,,,
pcheeey,0,0,5.77128E-05,5.74594E-05,tc,,,,,,,,
qoeeo,0,0,5.77128E-05,5.74594E-05,es,,,,,,,,
qoas,0,0,5.77128E-05,5.74594E-05,ep,,,,,,,,
reeod,0,0,5.77128E-05,5.74594E-05,op,,,,,,,,
qopear,0,0,5.77128E-05,5.74594E-05,re,,,,,,,,
qotam,0,0,5.77128E-05,5.74594E-05,it,,,,,,,,
qopdy,0,0,5.77128E-05,5.74594E-05,ri,,,,,,,,
qotl,0,0,5.77128E-05,5.74594E-05,ib,,,,,,,,
qopchor,0,0,5.77128E-05,5.74594E-05,ro,,,,,,,,
qoreedy,0,0,5.77128E-05,5.74594E-05,pr,,,,,,,,
qopol,0,0,5.77128E-05,5.74594E-05,re,,,,,,,,
qopey,0,0,5.77128E-05,5.74594E-05,re,,,,,,,,
qopedy,0,0,5.77128E-05,5.74594E-05,re,,,,,,,,
solair,0,0,5.77128E-05,5.74594E-05,sa,,,,,,,,
shcthod,0,0,5.77128E-05,5.74594E-05,mi,,,,,,,,
sedor,0,0,5.77128E-05,5.74594E-05,mv,,,,,,,,
sches,0,0,5.77128E-05,5.74594E-05,ll,,,,,,,,
scheol,0,0,5.77128E-05,5.74594E-05,la,,,,,,,,
sched,0,0,5.77128E-05,5.74594E-05,la,,,,,,,,
tsheor,0,0,5.77128E-05,5.74594E-05,ci,,,,,,,,
ychedar,0,0,5.77128E-05,5.74594E-05,ip,,,,,,,,
sshedy,0,0,5.77128E-05,5.74594E-05,ge,,,,,,,,
soreeol,0,0,5.77128E-05,5.74594E-05,tu,,,,,,,,
solo,0,0,5.77128E-05,5.74594E-05,si,,,,,,,,
tory,0,0,5.77128E-05,5.74594E-05,rb,,,,,,,,
solkl,0,0,5.77128E-05,5.74594E-05,ob,,,,,,,,
tchdar,0,0,5.77128E-05,5.74594E-05,re,,,,,,,,
ykair,0,0,5.77128E-05,5.74594E-05,ia,,,,,,,,
yteeody,0,0,5.77128E-05,5.74594E-05,ad,,,,,,,,
yshs,0,0,5.77128E-05,5.74594E-05,rr,,,,,,,,
yteedal,0,0,5.77128E-05,5.74594E-05,ah,,,,,,,,
yshedam,0,0,5.77128E-05,5.74594E-05,ro,,,,,,,,
ykeeol,0,0,5.77128E-05,5.74594E-05,iu,,,,,,,,
ytedol,0,0,5.77128E-05,5.74594E-05,al,,,,,,,,
ykeain,0,0,5.77128E-05,5.74594E-05,in,,,,,,,,
ykary,0,0,5.77128E-05,5.74594E-05,it,,,,,,,,
ytedaiin,0,0,5.77128E-05,5.74594E-05,at,,,,,,,,
yeedain,0,0,5.77128E-05,5.74594E-05,cu,,,,,,,,
dolair,0,0,0.000807979,0,ba,,,,,,,,
aro,0,0,0.000461702,0,ti,,,,,,,,
dchol,0,0,0.000461702,0,pe,,,,,,,,
oleear,0,0,0.000461702,0,er,,,,,,,,
oledaiin,0,0,0.000461702,0,et,,,,,,,,
solom,0,0,0.000461702,0,st,,,,,,,,
lteear,0,0,0.000346277,0,or,,,,,,,,
lkom,0,0,0.000346277,0,st,,,,,,,,
lshedaiin,0,0,0.000346277,0,et,,,,,,,,
otchory,0,0,0.000346277,0,rb,,,,,,,,
pos,0,0,0.000346277,0,us,,,,,,,,
shckhes,0,0,0.000346277,0,fl,,,,,,,,
sairear,0,0,0.000346277,0,de,,,,,,,,
yshl,0,0,0.000346277,0,rb,,,,,,,,
yshar,0,0,0.000346277,0,rs,,,,,,,,
aiiinol,0,0,0.000230851,0,me,,,,,,,,
chail,0,0,0.000230851,0,ec,,,,,,,,
alees,0,0,0.000230851,0,at,,,,,,,,
aryain,0,0,0.000230851,0,be,,,,,,,,
aiiine,0,0,0.000230851,0,mp,,,,,,,,
chcthaly,0,0,0.000230851,0,sa,,,,,,,,
aiiinedar,0,0,0.000230851,0,mp,,,,,,,,
alr,0,0,0.000230851,0,ac,,,,,,,,
aiiindy,0,0,0.000230851,0,mi,,,,,,,,
daledy,0,0,0.000230851,0,de,,,,,,,,
ckhs,0,0,0.000230851,0,ur,,,,,,,,
dcheear,0,0,0.000230851,0,pr,,,,,,,,
dkaiis,0,0,0.000230851,0,xv,,,,,,,,
dchear,0,0,0.000230851,0,pe,,,,,,,,
dchod,0,0,0.000230851,0,pi,,,,,,,,
kchey,0,0,0.000230851,0,ne,,,,,,,,
lchr,0,0,0.000230851,0,cc,,,,,,,,
koy,0,0,0.000230851,0,ib,,,,,,,,
keoy,0,0,0.000230851,0,ib,,,,,,,,
lseod,0,0,0.000230851,0,an,,,,,,,,
ledo,0,0,0.000230851,0,mx,,,,,,,,
okeod,0,0,0.000230851,0,en,,,,,,,,
odeal,0,0,0.000230851,0,tu,,,,,,,,
octhey,0,0,0.000230851,0,be,,,,,,,,
okdar,0,0,0.000230851,0,ee,,,,,,,,
ochod,0,0,0.000230851,0,ci,,,,,,,,
oeol,0,0,0.000230851,0,da,,,,,,,,
odeeody,0,0,0.000230851,0,td,,,,,,,,
odyeol,0,0,0.000230851,0,oa,,,,,,,,
oldar,0,0,0.000230851,0,ee,,,,,,,,
opche,0,0,0.000230851,0,np,,,,,,,,
olcheoy,0,0,0.000230851,0,ab,,,,,,,,
olyeeody,0,0,0.000230851,0,nd,,,,,,,,
olkas,0,0,0.000230851,0,up,,,,,,,,
olsheod,0,0,0.000230851,0,in,,,,,,,,
olcheedaiin,0,0,0.000230851,0,al,,,,,,,,
otcheed,0,0,0.000230851,0,rs,,,,,,,,
