word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3
cpheody,0,0.00033628,0,0,0,0
daryry,0.0000891,0,0,0,0,0
cphedom,0,0,0.000838525,0,0,0
dotedy,0.0000891,0,0,0,0,0
cphal,0.0000891,0,0,0,0,0
darshey,0.0000891,0,0,0,0,0
ckhydy,0,0,0,0,0,0.000076
darory,0.0000891,0,0,0,0,0
dkam,0.0000891,0,0,0,0,0
darordaiin,0.0000891,0,0,0,0,0
dsheody,0.0000891,0,0,0,0,0
dos,0,0,0.000838525,0,0,0
ckhcfhhy,0,0.00033628,0,0,0,0
dorshefy,0,0,0.000838525,0,0,0
chyty,0,0.00033628,0,0,0,0
darolsy,0.0000891,0,0,0,0,0
chym,0,0,0,0,0,0.000076
dorkcheky,0,0,0,0,0,0.000076
deshedy,0,0,0,0,0,0.000076
darod,0,0.00033628,0,0,0,0
dsheodar,0,0,0,0,0.001760523,0
daroal,0,0,0,0,0,0.000076
chteey,0,0,0,0,0,0.000076
daro,0.0000891,0,0,0,0,0
chtchol,0,0,0,0,0,0.000076
dario,0,0.00033628,0,0,0,0
deedes,0.0000891,0,0,0,0,0
dariin,0,0.00033628,0,0,0,0
dairom,0,0.00033628,0,0,0,0
dardyr,0,0,0,0,0.001760523,0
dokedy,0.0000891,0,0,0,0,0
dardy,0,0.00033628,0,0,0,0
dairchey,0.0000891,0,0,0,0,0
dardam,0,0.00033628,0,0,0,0
dairam,0.0000891,0,0,0,0,0
darchy,0.0000891,0,0,0,0,0
dairair,0,0,0,0,0,0.000076
darchey,0.0000891,0,0,0,0,0
dainy,0.0000891,0,0,0,0,0
darcheedal,0.0000891,0,0,0,0,0
doiis,0.0000891,0,0,0,0,0
dorchdy,0.0000891,0,0,0,0,0
daildain,0,0,0,0,0,0.000076
darchdar,0.0000891,0,0,0,0,0
daikhyky,0,0,0,0,0,0.000076
darar,0,0.00033628,0,0,0,0
doeedey,0.0000891,0,0,0,0,0
doraiin,0.0000891,0,0,0,0,0
daiinls,0.0000891,0,0,0,0,0
chsy,0,0,0,0,0,0.000076
dykeedain,0,0.00033628,0,0,0,0
chshy,0.0000891,0,0,0,0,0
daiil,0.0000891,0,0,0,0,0
chshd,0,0.00033628,0,0,0,0
daiiiny,0,0.00033628,0,0,0,0
dykey,0,0.00033628,0,0,0,0
daiiils,0,0,0,0,0,0.000076
chsamoky,0,0,0,0,0,0.000076
dodar,0.0000891,0,0,0,0,0
dym,0.0000891,0,0,0,0,0
dag,0.0000891,0,0,0,0,0
doltshdy,0.0000891,0,0,0,0,0
dadam,0,0,0,0,0,0.000076
daoly,0,0,0.000838525,0,0,0
daar,0,0,0,0,0.001760523,0
dyair,0,0,0,0,0,0.000076
dsholyd,0.0000891,0,0,0,0,0
damom,0.0000891,0,0,0,0,0
dly,0.0000891,0,0,0,0,0
dolshed,0.0000891,0,0,0,0,0
dlshedy,0.0000891,0,0,0,0,0
dolr,0,0.00033628,0,0,0,0
dlr,0,0,0,0,0,0.000076
dalteoshy,0,0.00033628,0,0,0,0
cthes,0,0,0,0,0,0.000076
daltedy,0.0000891,0,0,0,0,0
ctheor,0,0,0,0,0,0.000076
dalshy,0,0,0,0,0,0.000076
ctheety,0,0,0.000838525,0,0,0
dalshedy,0.0000891,0,0,0,0,0
dlchy,0,0,0,0,0,0.000076
dalshedo,0,0.00033628,0,0,0,0
cthcthey,0.0000891,0,0,0,0,0
dyaiin,0,0,0,0,0,0.000076
dykaly,0,0.00033628,0,0,0,0
dalshal,0.0000891,0,0,0,0,0
cthal,0.0000891,0,0,0,0,0
dals,0,0.00033628,0,0,0,0
cseol,0.0000891,0,0,0,0,0
dalr,0,0,0,0,0,0.000076
cseeod,0,0,0,0,0,0.000076
dalorain,0,0.00033628,0,0,0,0
cseedy,0.0000891,0,0,0,0,0
dolol,0.0000891,0,0,0,0,0
csedly,0,0,0,0,0,0.000076
dolkeedy,0,0,0,0,0.001760523,0
cseckhdy,0.0000891,0,0,0,0,0
dolkedy,0.0000891,0,0,0,0,0
dkeey,0.0000891,0,0,0,0,0
daloky,0,0,0,0,0,0.000076
cphor,0,0,0,0,0,0.000076
dalohey,0.0000891,0,0,0,0,0
cpholkaiin,0.0000891,0,0,0,0,0
dalocthhy,0,0.00033628,0,0,0,0
cphoithy,0,0,0,0,0,0.000076
cphochy,0,0,0,0,0,0.000076
dalmy,0,0,0.000838525,0,0,0
cphhy,0,0.00033628,0,0,0,0
dalky,0.0000891,0,0,0,0,0
cphheg,0,0,0.000838525,0,0,0
dalkshdy,0.0000891,0,0,0,0,0
cpheor,0,0,0,0,0,0.000076
dalkeeey,0.0000891,0,0,0,0,0
cpheo,0,0,0,0,0,0.000076
dkarar,0,0.00033628,0,0,0,0
dolfchedy,0.0000891,0,0,0,0,0
cphdor,0.0000891,0,0,0,0,0
dalkalytam,0.0000891,0,0,0,0,0
cphan,0,0,0,0,0,0.000076
dalkal,0,0,0.000838525,0,0,0
cphaiin,0,0,0,0,0,0.000076
dalkain,0,0,0,0,0,0.000076
ckol,0.0000891,0,0,0,0,0
dkar,0,0,0.000838525,0,0,0
doledy,0.0000891,0,0,0,0,0
ckhol,0,0.00033628,0,0,0,0
daldeam,0,0,0.000838525,0,0,0
ckheos,0,0.00033628,0,0,0,0
daldar,0,0.00033628,0,0,0,0
dkair,0,0,0,0,0,0.000076
dalchy,0,0,0,0,0,0.000076
diir,0,0,0,0,0,0.000076
dalcheeeky,0,0,0.000838525,0,0,0
ckhchdy,0,0,0.000838525,0,0,0
doldy,0.0000891,0,0,0,0,0
ckhar,0,0,0,0,0,0.000076
dalched,0.0000891,0,0,0,0,0
ckhain,0.0000891,0,0,0,0,0
dold,0,0.00033628,0,0,0,0
chyteody,0,0,0,0,0,0.000076
dalchd,0,0,0,0,0,0.000076
chypchey,0,0.00033628,0,0,0,0
dalchckhy,0.0000891,0,0,0,0,0
chykeor,0,0,0,0,0,0.000076
dalary,0.0000891,0,0,0,0,0
chykaiin,0,0,0,0,0,0.000076
dalar,0.0000891,0,0,0,0,0
chxar,0,0,0.000838525,0,0,0
dolchl,0.0000891,0,0,0,0,0
chtorol,0.0000891,0,0,0,0,0
dolcheedy,0.0000891,0,0,0,0,0
deeol,0,0.00033628,0,0,0,0
dalain,0,0,0.000838525,0,0,0
chteody,0,0,0.000838525,0,0,0
dylches,0.0000891,0,0,0,0,0
chtedytar,0.0000891,0,0,0,0,0
dolar,0,0,0.000838525,0,0,0
chtchy,0,0,0,0,0,0.000076
dakar,0,0,0.000838525,0,0,0
dykaiin,0.0000891,0,0,0,0,0
daisoldy,0.0000891,0,0,0,0,0
chtair,0.0000891,0,0,0,0,0
daisam,0,0.00033628,0,0,0,0
chtaiir,0,0,0,0,0,0.000076
dairydy,0.0000891,0,0,0,0,0
deeal,0,0,0,0,0,0.000076
dxar,0.0000891,0,0,0,0,0
daraloikhy,0.0000891,0,0,0,0,0
chsho,0,0,0,0,0.001760523,0
daral,0,0.00033628,0,0,0,0
chsey,0.0000891,0,0,0,0,0
darair,0.0000891,0,0,0,0,0
chsd,0,0,0,0,0,0.000076
darailchedy,0,0,0,0,0.001760523,0
chsaly,0,0,0,0,0,0.000076
dara,0,0,0.000838525,0,0,0
eeor,0,0.00033628,0,0,0,0
folchor,0,0,0,0,0,0.000076
lfchal,0,0,0,0,0,0.000076
komdy,0,0.00033628,0,0,0,0
ldain,0,0,0,0,0,0.000076
koly,0,0.00033628,0,0,0,0
kaly,0,0,0.000838525,0,0,0
kolshes,0,0,0,0,0,0.000076
kotaly,0.0000891,0,0,0,0,0
kolshd,0.0000891,0,0,0,0,0
fchoctheody,0,0,0,0,0,0.000076
kolpy,0.0000891,0,0,0,0,0
etar,0,0,0,0,0,0.000076
kolky,0,0,0,0,0,0.000076
echedy,0,0.00033628,0,0,0,0
kolkedy,0.0000891,0,0,0,0,0
ldaly,0.0000891,0,0,0,0,0
kolkar,0,0,0,0,0,0.000076
k,0.0000891,0,0,0,0,0
kolfchdy,0,0,0,0,0,0.000076
lcheckhey,0.0000891,0,0,0,0,0
lchoar,0,0.00033628,0,0,0,0
fdykain,0,0.00033628,0,0,0,0
kolchey,0,0,0,0,0,0.000076
fcheeol,0,0,0,0,0,0.000076
kolchedy,0,0,0,0,0,0.000076
famom,0,0,0,0,0,0.000076
kolchdy,0.0000891,0,0,0,0,0
ekar,0,0,0,0,0,0.000076
leeey,0,0,0,0,0,0.000076
eeeos,0,0.00033628,0,0,0,0
le,0,0,0,0,0,0.000076
kaolkar,0,0,0,0,0,0.000076
kodeey,0,0,0,0,0,0.000076
kaldaim,0,0,0,0,0,0.000076
kodary,0,0,0.000838525,0,0,0
ksam,0,0,0,0,0,0.000076
kodal,0,0,0.000838525,0,0,0
lfar,0.0000891,0,0,0,0,0
kodain,0,0,0.000838525,0,0,0
iphy,0.0000891,0,0,0,0,0
lchsl,0,0,0,0,0,0.000076
haiin,0,0.00033628,0,0,0,0
lair,0,0,0,0,0,0.000076
kiin,0,0,0,0,0,0.000076
fol,0,0,0,0,0,0.000076
lchcphedy,0.0000891,0,0,0,0,0
fchosaiin,0,0,0,0,0,0.000076
kesoar,0,0,0,0,0,0.000076
fcheol,0,0,0,0,0,0.000076
keshor,0.0000891,0,0,0,0,0
fchedypaiin,0,0,0,0,0,0.000076
keshed,0,0,0,0,0,0.000076
fary,0,0,0.000838525,0,0,0
keshdy,0,0,0.000838525,0,0,0
lchealaiin,0,0,0,0,0,0.000076
kesd,0.0000891,0,0,0,0,0
eotar,0,0,0,0,0,0.000076
keoy,0,0,0.000838525,0,0,0
eey,0.0000891,0,0,0,0,0
lchr,0,0,0,0,0,0.000076
eekain,0,0,0,0,0,0.000076
keoly,0.0000891,0,0,0,0,0
eeedeed,0,0,0,0,0,0.000076
keolor,0,0,0,0,0,0.000076
dytshy,0.0000891,0,0,0,0,0
lcheylchy,0,0,0,0,0,0.000076
kamdam,0,0,0,0,0,0.000076
lfcheol,0.0000891,0,0,0,0,0
kschdy,0,0.00033628,0,0,0,0
keodky,0,0,0,0,0,0.000076
kalchedy,0,0,0,0,0,0.000076
lchckhy,0,0,0,0,0,0.000076
kaishd,0,0,0,0,0,0.000076
keodaiin,0,0.00033628,0,0,0,0
kotody,0,0,0.000838525,0,0,0
keocthedy,0,0,0,0,0,0.000076
kaiishdy,0,0,0,0,0,0.000076
kaiech,0,0,0,0,0,0.000076
keeyfar,0,0.00033628,0,0,0,0
ithhy,0.0000891,0,0,0,0,0
lcheos,0,0,0,0,0,0.000076
ikhey,0.0000891,0,0,0,0,0
keeshy,0.0000891,0,0,0,0,0
ihar,0,0,0,0,0,0.000076
keeshody,0,0,0,0,0,0.000076
geedy,0,0.00033628,0,0,0,0
keesho,0,0,0,0,0,0.000076
koshey,0,0,0,0,0,0.000076
keerodal,0,0,0.000838525,0,0,0
folorarom,0,0,0,0,0,0.000076
lchpchdy,0.0000891,0,0,0,0,0
folchear,0,0,0,0,0,0.000076
kydeedy,0,0,0,0,0,0.000076
feeedy,0,0.00033628,0,0,0,0
keeoly,0.0000891,0,0,0,0,0
fchsom,0.0000891,0,0,0,0,0
keeolshey,0,0,0,0,0,0.000076
fchoky,0,0,0,0,0,0.000076
lcheolshedy,0,0,0,0,0,0.000076
fchey,0,0,0,0,0,0.000076
ldyr,0,0,0,0,0,0.000076
fcheodal,0,0,0.000838525,0,0,0
keeodar,0,0,0,0,0,0.000076
fchee,0,0,0,0,0,0.000076
keeodal,0,0,0,0,0,0.000076
fchedol,0,0,0,0,0,0.000076
keeod,0.0000891,0,0,0,0,0
fchcfhy,0.0000891,0,0,0,0,0
keeoal,0,0,0,0,0,0.000076
fardam,0,0.00033628,0,0,0,0
lcheoekam,0,0,0,0,0,0.000076
faiiral,0,0,0,0,0,0.000076
keel,0,0,0,0,0,0.000076
eteeda,0,0.00033628,0,0,0,0
kshy,0,0.00033628,0,0,0,0
epchey,0.0000891,0,0,0,0,0
keeeol,0,0,0,0,0,0.000076
ekeey,0,0.00033628,0,0,0,0
keeeody,0,0,0,0,0,0.000076
efchedy,0.0000891,0,0,0,0,0
keeeo,0,0,0,0,0,0.000076
eesey,0.0000891,0,0,0,0,0
kshoraiin,0,0,0,0,0,0.000076
eeodaiin,0.0000891,0,0,0,0,0
keeedal,0,0,0,0,0,0.000076
eeesaiin,0,0.00033628,0,0,0,0
keeed,0,0,0,0,0,0.000076
eeeodaiin,0,0,0,0,0,0.000076
leedaiin,0,0,0,0,0,0.000076
keedor,0,0,0,0,0.001760523,0
dytydy,0,0.00033628,0,0,0,0
keedey,0,0.00033628,0,0,0,0
dytey,0.0000891,0,0,0,0,0
keedeedy,0,0,0,0,0,0.000076
las,0.0000891,0,0,0,0,0
keedas,0,0,0,0,0,0.000076
larorol,0,0,0,0,0,0.000076
ldo,0.0000891,0,0,0,0,0
kalos,0,0,0,0,0,0.000076
lcholkaiin,0,0,0,0,0,0.000076
lchedal,0.0000891,0,0,0,0,0
ksheol,0.0000891,0,0,0,0,0
kaldaiin,0,0.00033628,0,0,0,0
lcharar,0,0,0,0,0,0.000076
keechey,0,0,0,0,0,0.000076
kaithy,0,0,0,0,0,0.000076
keechdy,0,0,0,0,0,0.000076
kaisar,0,0,0,0,0,0.000076
lcheg,0,0,0,0,0,0.000076
kairy,0,0,0,0,0,0.000076
kedydy,0,0,0,0,0,0.000076
ldalor,0.0000891,0,0,0,0,0
ksheoary,0,0,0,0,0.001760523,0
kail,0,0,0,0,0,0.000076
kedarxy,0,0,0,0,0,0.000076
kaiis,0,0,0,0,0,0.000076
dytain,0.0000891,0,0,0,0,0
kotchy,0,0,0,0,0,0.000076
dys,0.0000891,0,0,0,0,0
kedal,0,0,0,0,0,0.000076
ithy,0,0,0,0,0,0.000076
kedair,0,0.00033628,0,0,0,0
ithey,0.0000891,0,0,0,0,0
kedaiiin,0,0.00033628,0,0,0,0
in,0,0,0,0,0,0.000076
ked,0,0.00033628,0,0,0,0
iirchal,0,0,0,0,0,0.000076
ksheo,0,0.00033628,0,0,0,0
iiin,0,0,0,0,0,0.000076
kechody,0,0,0.000838525,0,0,0
hy,0,0,0.000838525,0,0,0
kechodshey,0,0,0.000838525,0,0,0
gm,0,0,0,0,0,0.000076
kechey,0.0000891,0,0,0,0,0
gal,0,0.00033628,0,0,0,0
kecheokeo,0,0,0,0,0,0.000076
fyshey,0.0000891,0,0,0,0,0
ldchey,0.0000891,0,0,0,0,0
fsheda,0,0,0,0,0,0.000076
lchcthy,0.0000891,0,0,0,0,0
fsey,0,0.00033628,0,0,0,0
keam,0,0,0,0,0,0.000076
folor,0,0.00033628,0,0,0,0
lcheeor,0.0000891,0,0,0,0,0
folchey,0,0,0,0,0,0.000076
kchs,0,0.00033628,0,0,0,0
folaiin,0,0,0,0,0,0.000076
kchoy,0,0.00033628,0,0,0,0
fodal,0,0,0,0,0,0.000076
kchor,0,0,0,0,0.001760523,0
feedly,0,0,0.000838525,0,0,0
kcholchdar,0,0,0,0,0,0.000076
fdeechdy,0,0,0,0,0,0.000076
lcheeol,0,0,0,0,0,0.000076
fchs,0,0.00033628,0,0,0,0
lcheel,0,0,0,0,0,0.000076
lcheckhedy,0.0000891,0,0,0,0,0
lcheeey,0,0,0,0,0,0.000076
kchetam,0,0,0,0,0,0.000076
fchocthar,0,0,0,0,0,0.000076
lcham,0,0,0,0,0,0.000076
fcheshd,0,0,0,0,0,0.000076
leeesain,0,0,0,0,0,0.000076
fcheokair,0,0,0,0,0,0.000076
kcheodar,0,0,0,0,0,0.000076
lchechdy,0,0,0,0,0,0.000076
kcheodaiin,0,0,0,0,0,0.000076
fcheeody,0,0,0,0,0,0.000076
lcheed,0,0,0,0,0,0.000076
fchedys,0,0,0.000838525,0,0,0
kchekain,0,0,0,0,0,0.000076
lchear,0.0000891,0,0,0,0,0
ldaiiin,0.0000891,0,0,0,0,0
fchedey,0,0,0,0,0,0.000076
kcheeos,0,0,0,0,0,0.000076
fchdar,0,0,0.000838525,0,0,0
lchain,0,0,0,0,0,0.000076
fcham,0.0000891,0,0,0,0,0
kcheeky,0,0,0.000838525,0,0,0
farsheey,0,0,0,0,0,0.000076
lch,0.0000891,0,0,0,0,0
korols,0.0000891,0,0,0,0,0
faimy,0,0.00033628,0,0,0,0
lchdol,0.0000891,0,0,0,0,0
lchealaim,0,0,0,0,0,0.000076
kchedar,0.0000891,0,0,0,0,0
eteedy,0,0,0,0,0,0.000076
etedy,0,0.00033628,0,0,0,0
kche,0,0,0,0,0,0.000076
eses,0.0000891,0,0,0,0,0
lchedr,0,0,0,0,0,0.000076
kchdpy,0,0,0,0,0,0.000076
eol,0.0000891,0,0,0,0,0
kchdar,0.0000891,0,0,0,0,0
ekedy,0.0000891,0,0,0,0,0
kchdaldy,0,0,0,0,0,0.000076
ekaiin,0,0.00033628,0,0,0,0
kchdal,0,0,0,0,0,0.000076
efaloir,0.0000891,0,0,0,0,0
kchdaiin,0,0,0,0,0,0.000076
eesy,0,0,0,0,0,0.000076
kasol,0,0,0,0,0,0.000076
ees,0.0000891,0,0,0,0,0
lchedo,0,0,0,0,0,0.000076
korol,0.0000891,0,0,0,0,0
eeo,0,0,0,0,0,0.000076
karody,0,0,0,0,0,0.000076
eeesal,0.0000891,0,0,0,0,0
kardy,0,0,0.000838525,0,0,0
koroiin,0.0000891,0,0,0,0,0
kard,0,0,0,0,0,0.000076
eeeody,0,0.00033628,0,0,0,0
karchy,0,0,0,0,0,0.000076
lchea,0,0,0,0,0.001760523,0
kararo,0,0,0,0,0,0.000076
eeecfhy,0,0.00033628,0,0,0,0
kshdain,0,0,0,0,0,0.000076
eedol,0,0,0,0,0,0.000076
karal,0,0.00033628,0,0,0,0
ledy,0,0,0,0,0,0.000076
karainy,0,0,0,0,0,0.000076
dyty,0.0000891,0,0,0,0,0
karaim,0,0,0,0,0,0.000076
dytshedy,0.0000891,0,0,0,0,0
kara,0,0,0.000838525,0,0,0
lchod,0,0,0,0,0,0.000076
lfchdy,0,0.00033628,0,0,0,0
kcheedy,0,0,0,0,0,0.000076
dytary,0.0000891,0,0,0,0,0
kcheedchdy,0,0.00033628,0,0,0,0
lfcheedy,0,0,0,0,0,0.000076
leeo,0,0,0,0,0,0.000076
kedaleey,0,0,0.000838525,0,0,0
oedaiin,0,0.00033628,0,0,0,0
lkesy,0.0000891,0,0,0,0,0
loary,0,0,0,0,0,0.000076
oechedy,0,0,0,0,0.001760523,0
lkeeda,0,0,0,0,0,0.000076
ockheody,0,0,0,0,0,0.000076
odaiir,0,0.00033628,0,0,0,0
oeain,0,0,0,0,0,0.000076
llchey,0,0,0,0,0,0.000076
ockhdor,0.0000891,0,0,0,0,0
ofcheefar,0,0.00033628,0,0,0,0
ochos,0,0,0,0,0,0.000076
lkeches,0,0,0,0,0,0.000076
ochor,0,0,0,0,0,0.000076
lolkair,0,0,0,0,0,0.000076
ochody,0.0000891,0,0,0,0,0
loees,0,0.00033628,0,0,0,0
oeail,0,0,0,0,0,0.000076
llory,0,0,0,0,0,0.000076
ocheor,0,0,0,0,0,0.000076
ocheoithey,0,0,0,0,0,0.000076
oedal,0,0,0,0,0,0.000076
odys,0,0,0,0,0,0.000076
lkeeed,0,0,0,0,0,0.000076
ocheedy,0,0,0,0,0,0.000076
lkedeed,0,0,0,0,0,0.000076
oiir,0,0,0,0,0,0.000076
lkchs,0,0,0,0,0,0.000076
ochedar,0.0000891,0,0,0,0,0
lolom,0.0000891,0,0,0,0,0
ochedal,0,0,0,0,0,0.000076
ofoly,0.0000891,0,0,0,0,0
ochedain,0,0,0,0,0,0.000076
lohor,0,0,0,0,0,0.000076
ocheain,0.0000891,0,0,0,0,0
oeees,0.0000891,0,0,0,0,0
ochar,0.0000891,0,0,0,0,0
oeeady,0,0,0,0,0.001760523,0
ocfhdy,0.0000891,0,0,0,0,0
llm,0,0,0,0,0,0.000076
oiinol,0,0,0,0,0,0.000076
octheol,0.0000891,0,0,0,0,0
oam,0,0,0,0,0,0.000076
lkldy,0,0,0,0,0,0.000076
oaldar,0,0,0,0,0,0.000076
oekeedy,0.0000891,0,0,0,0,0
okad,0,0.00033628,0,0,0,0
lkees,0,0,0,0,0,0.000076
odsheo,0.0000891,0,0,0,0,0
lkeees,0,0,0,0,0,0.000076
oiinal,0,0,0,0,0,0.000076
lkeede,0,0,0,0,0,0.000076
odr,0,0,0,0,0,0.000076
ofchedaiis,0,0,0,0,0,0.000076
okaifhhy,0,0,0,0,0,0.000076
lked,0,0,0,0,0,0.000076
oaiil,0,0,0,0,0,0.000076
lkealy,0,0,0,0,0,0.000076
oaan,0.0000891,0,0,0,0,0
lkcheol,0,0,0,0,0,0.000076
oiiiny,0.0000891,0,0,0,0,0
lols,0.0000891,0,0,0,0,0
oepor,0.0000891,0,0,0,0,0
lolkeol,0,0,0.000838525,0,0,0
okai,0.0000891,0,0,0,0,0
okaeechey,0,0,0,0,0,0.000076
lxor,0,0,0,0,0,0.000076
oinysarx,0,0,0,0,0,0.000076
ofaiis,0,0,0,0,0,0.000076
ltsholy,0,0,0.000838525,0,0,0
loety,0,0,0,0,0,0.000076
lteody,0,0,0,0,0,0.000076
loedy,0,0,0,0,0,0.000076
oeeeody,0,0,0,0,0,0.000076
octhor,0.0000891,0,0,0,0,0
oepchol,0,0.00033628,0,0,0,0
loain,0,0,0,0,0,0.000076
lteeal,0,0,0,0,0,0.000076
lm,0,0,0,0,0,0.000076
oiiiin,0.0000891,0,0,0,0,0
llod,0,0,0,0,0,0.000076
lteam,0,0,0,0,0,0.000076
lldar,0.0000891,0,0,0,0,0
ltchs,0,0,0,0,0,0.000076
ofchtar,0,0.00033628,0,0,0,0
ltchdy,0,0,0,0,0,0.000076
oekey,0,0,0,0,0,0.000076
odeey,0,0,0,0,0,0.000076
octheody,0,0,0,0,0,0.000076
ltar,0,0,0.000838525,0,0,0
ofchr,0,0,0,0,0,0.000076
ltam,0,0,0,0,0,0.000076
lkeor,0,0,0,0,0,0.000076
ltalor,0.0000891,0,0,0,0,0
lkeodain,0,0,0,0,0.001760523,0
oeeeodr,0,0,0,0,0,0.000076
lkeeshedy,0,0,0,0,0,0.000076
odeeed,0.0000891,0,0,0,0,0
oedair,0,0,0,0,0,0.000076
ltaiin,0.0000891,0,0,0,0,0
octhd,0,0,0,0,0,0.000076
lt,0.0000891,0,0,0,0,0
oeeseary,0.0000891,0,0,0,0,0
lsoraiin,0.0000891,0,0,0,0,0
lkeedor,0,0,0,0,0,0.000076
lshy,0,0,0,0,0,0.000076
lkeedal,0,0,0,0,0,0.000076
lshor,0,0,0,0,0,0.000076
lkeechey,0,0,0,0,0,0.000076
lshodair,0.0000891,0,0,0,0,0
lkedlkey,0,0,0,0,0,0.000076
lsho,0.0000891,0,0,0,0,0
octhair,0.0000891,0,0,0,0,0
lshl,0.0000891,0,0,0,0,0
lkechor,0,0,0,0,0,0.000076
oifhedy,0,0.00033628,0,0,0,0
lkechdy,0,0,0,0,0,0.000076
oeeeky,0,0,0,0,0,0.000076
lkeain,0,0,0,0,0,0.000076
lshes,0,0,0,0,0,0.000076
ofchedaiin,0,0,0,0,0,0.000076
odeedaiin,0.0000891,0,0,0,0,0
oeesaiin,0,0,0,0,0,0.000076
lsheok,0,0,0,0,0,0.000076
lolsaiiin,0.0000891,0,0,0,0,0
odeaiin,0,0,0,0,0,0.000076
lolor,0.0000891,0,0,0,0,0
lsheo,0,0,0,0,0,0.000076
lolol,0.0000891,0,0,0,0,0
lshekain,0,0,0,0,0,0.000076
lolkedy,0.0000891,0,0,0,0,0
lsheg,0.0000891,0,0,0,0,0
oeeed,0,0.00033628,0,0,0,0
ogom,0,0,0,0,0,0.000076
lolain,0,0,0,0,0,0.000076
lsheetal,0.0000891,0,0,0,0,0
oeeodain,0,0,0,0,0,0.000076
lshees,0.0000891,0,0,0,0,0
lokar,0,0.00033628,0,0,0,0
okaifhy,0,0,0,0,0,0.000076
lokain,0,0,0,0,0,0.000076
lsheedain,0,0,0,0,0,0.000076
loiiim,0.0000891,0,0,0,0,0
lohedy,0.0000891,0,0,0,0,0
odchey,0.0000891,0,0,0,0,0
oinaly,0.0000891,0,0,0,0,0
lshedary,0.0000891,0,0,0,0,0
loeees,0,0,0,0,0,0.000076
odchedy,0.0000891,0,0,0,0,0
oeear,0,0,0,0,0,0.000076
odchdy,0.0000891,0,0,0,0,0
ofaiino,0,0,0,0,0,0.000076
lsheckhedy,0.0000891,0,0,0,0,0
lochedy,0.0000891,0,0,0,0,0
lshechy,0.0000891,0,0,0,0,0
loar,0,0,0,0,0,0.000076
lshdyqo,0.0000891,0,0,0,0,0
loaiin,0,0,0,0,0,0.000076
odarchdy,0.0000891,0,0,0,0,0
lmyl,0.0000891,0,0,0,0,0
lshdar,0,0,0,0,0,0.000076
llsan,0,0,0,0,0.001760523,0
lshdaiin,0,0,0,0,0,0.000076
llor,0,0,0,0,0,0.000076
lshd,0,0,0,0,0,0.000076
llo,0,0,0,0,0,0.000076
lshcthy,0.0000891,0,0,0,0,0
oeeeos,0,0.00033628,0,0,0,0
lshckhy,0.0000891,0,0,0,0,0
llchs,0,0,0,0,0,0.000076
lshar,0.0000891,0,0,0,0,0
llaiiry,0.0000891,0,0,0,0,0
lshalshy,0,0,0,0,0,0.000076
lksho,0,0,0,0,0.001760523,0
lshaiir,0,0.00033628,0,0,0,0
lksheey,0,0,0,0,0,0.000076
lsh,0.0000891,0,0,0,0,0
oekeody,0,0,0,0,0,0.000076
lsar,0,0,0,0,0,0.000076
lkodol,0.0000891,0,0,0,0,0
lfol,0.0000891,0,0,0,0,0
lklor,0,0,0,0,0,0.000076
lsair,0,0,0,0,0,0.000076
lklcheol,0,0,0,0,0,0.000076
lkchaly,0,0,0,0,0,0.000076
ofcho,0,0,0,0,0,0.000076
lkch,0,0,0,0,0,0.000076
lkeshdy,0,0,0,0,0,0.000076
lkarchees,0.0000891,0,0,0,0,0
lkeoldy,0.0000891,0,0,0,0,0
lkan,0,0,0,0,0,0.000076
oekar,0,0.00033628,0,0,0,0
ofaramoty,0,0,0,0,0,0.000076
lkeodaiin,0,0,0,0,0,0.000076
oeeoy,0,0,0,0,0,0.000076
octhede,0,0.00033628,0,0,0,0
ofaram,0,0,0.000838525,0,0,0
lkeeshdy,0,0,0,0,0,0.000076
oeeedy,0.0000891,0,0,0,0,0
lkeeos,0,0,0,0,0,0.000076
lkaiiin,0,0,0,0,0,0.000076
oekaiin,0,0.00033628,0,0,0,0
liiram,0,0,0,0,0,0.000076
lkeeoar,0,0,0,0,0,0.000076
lg,0,0,0,0,0,0.000076
okag,0,0,0.000838525,0,0,0
lpcheedy,0,0,0,0,0,0.000076
lkeeeody,0,0,0,0,0,0.000076
ofory,0,0,0,0,0,0.000076
lkeeedam,0,0,0,0,0,0.000076
oeeedain,0,0,0,0,0,0.000076
ofcheds,0,0,0,0,0,0.000076
lpchdain,0,0,0,0,0,0.000076
lkeedol,0,0,0,0,0,0.000076
lpar,0,0,0,0,0,0.000076
lkeedar,0,0,0,0,0,0.000076
lpaim,0,0,0,0,0,0.000076
lkeedain,0,0,0,0,0,0.000076
lpaiin,0,0,0,0,0,0.000076
octhal,0.0000891,0,0,0,0,0
oeos,0,0,0,0,0,0.000076
lkeeal,0,0,0,0,0,0.000076
lotos,0,0,0,0,0,0.000076
lkedshedy,0,0,0,0,0,0.000076
lotedaiin,0,0,0,0,0,0.000076
lkedey,0.0000891,0,0,0,0,0
lotar,0,0,0,0,0,0.000076
lkedar,0,0,0,0,0,0.000076
lotal,0,0,0.000838525,0,0,0
ocphy,0,0,0,0,0,0.000076
losdy,0,0,0,0,0,0.000076
lkechy,0,0,0,0,0,0.000076
losair,0.0000891,0,0,0,0,0
