text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Enciphered - Casebook_norm_wdb,4.610960939,3.513128173,1.7685282,5.713147651,3.825552953,1.529863265,0.025521078,1.835017725,2.064324789,3.961018131,1.03027099,1.103999017,3.036205084,13.9,1.8972,1.607547133,0.650356747,-0.370957678,1.653753408,0.63422846,-0.481988498,0.099202719,0.025619997,93.15,2.972429121,0.598285687,0.296078605,2.802392473,0.878412305,0.280347709,1.170588732,123.03,0.000986537,0,37.12,0.018412484,0.000128728,567.72,1.278141449,0.477516705,6.199887344,0.033152879
Enciphered - Cirurgie_2v6c,3.99583783,2.312473113,0.932269905,5.121884743,2.275031573,0.636867795,-0.180285533,1.151088762,1.04418063,3.908644045,1.269199027,1.326995441,3.145553058,18.83,2.8724,1.396367829,0.72621643,-0.020588805,1.44895288,0.71631044,-0.1203592,0.418784033,0.079019945,342.37,9.212932691,0.367517654,0.198110718,3.18451343,0.696672496,0.266040848,3.711814015,101.98,0.001901623,0,11.98,0.076312056,0.008260799,182.82,1.894366704,0.403792261,3.069200396,0.043366753
Enciphered - Cirurgie_addB,7.718037054,4.799300595,0.907911999,9.70569317,4.741213536,0.699457951,-0.193685687,1.228588771,1.627988386,5.916447589,1.4879622,2.379107946,3.974538179,15.95,2.4648,1.481614136,0.685590917,-0.124867929,1.525272452,0.679231244,-0.222269261,0.481866177,0.035694837,750.8,14.05399181,0.432701101,0.248314946,3.274372598,0.605348925,0.378173203,1.523194091,107.51,0.000447037,0,27.42,0,0,271.32,1.623146585,0.351657071,4.336750024,0.026372518
Enciphered - Cirurgie_affix,4.103195604,2.469206477,0.786203366,4.987172185,2.461381596,0.518146209,-0.188679159,1.54772856,1.435037805,3.167651527,1.17458472,1.145519887,2.474166346,13.67,2.1108,1.557497862,0.670593516,-0.272800624,1.598982321,0.663738527,-0.402009847,0.128827109,0.035297791,104.32,3.097517622,0.558626498,0.262278039,3.024540195,0.950986516,0.301598081,0.891244926,114.18,0.004413436,0.000634774,26.97,0.022939532,0.000319677,458.38,1.377937284,0.478495194,4.428581482,0.025510966
Enciphered - Cirurgie_Alf,5.378859924,2.508283851,0.621702234,6.380522026,2.413349913,0.513198825,-0.188507277,1.177841917,0.965049647,5.166372958,1.260139313,1.463081115,3.646748899,16.28,2.5084,1.475464854,0.690126911,-0.124406344,1.519128092,0.681565829,-0.230765263,0.117721199,0.03390452,128.78,4.135226953,0.532389652,0.238065736,3.37250854,1.149240095,0.33988889,0.882720736,108.44,0.000738038,0,28.45,0.01881801,0.000137666,526.96,1.303916667,0.423667874,3.847709512,0.023912821
Enciphered - Cirurgie_Alfb,5.540312947,2.56585312,0.501355279,6.556482935,2.442385103,0.42756114,-0.197938834,1.157063596,1.002928454,5.17566339,1.302122054,1.579377916,3.572480236,16.56,2.4768,1.474904714,0.690891329,-0.122656987,1.511566363,0.691175563,-0.196581781,0.14261048,0.032730277,160.02,4.354031125,0.550472817,0.234031791,3.474018061,1.140240378,0.329739341,0.73644233,107.92,0.000638275,0,29.44,0.017748357,0.000186469,521.04,1.265030293,0.418031801,4.192461404,0.02754248
Enciphered - Cirurgie_bigraph1,4.872958051,3.030991863,0.918380713,6.110809145,3.008792987,0.673675846,-0.19375476,1.415882179,1.234120565,3.759595865,1.252162287,1.335108927,3.117715771,16.44,2.528,1.472353545,0.698012593,-0.129404052,1.515916285,0.68271144,-0.221994355,0.14387892,0.05538188,143.25,5.094805022,0.438371594,0.190237097,4.570644187,0.717871546,0.283373025,2.891757634,108.4,0.00019636,0,17.42,0.069687142,0.002736174,390.51,1.739948272,0.439684735,3.87961288,0.027540259
Enciphered - Cirurgie_bigraph2,5.850735196,3.470243525,0.929737085,7.223995941,3.474614598,0.712670692,-0.191101811,1.260823731,1.330054587,4.986744881,1.308478433,1.72388674,3.72625301,16.39,2.5244,1.481630254,0.684903166,-0.12733815,1.510102633,0.682126265,-0.198183069,0.401107196,0.045927016,476.99,8.472276277,0.398529919,0.267819368,3.145946506,0.646270626,0.338298889,2.488288636,107.49,9.78E-05,0,21.3,0.137510968,0.020199073,314.98,1.825636777,0.390715374,4.079853177,0.028310617
Enciphered - Cirurgie_bigraph3,5.333497601,3.1874699,0.981994533,6.5840648,3.173833163,0.839315323,-0.177348574,1.209386944,1.237476364,4.819861946,1.325150324,1.656083817,3.583411984,16.77,2.5332,1.477115088,0.685972174,-0.127109757,1.512222555,0.682539347,-0.208603396,0.453020148,0.047106788,490.86,8.601068039,0.413483126,0.259158379,2.93992235,0.674108117,0.348976104,2.256271956,107.37,0.000592149,0,20.53,0.125908433,0.026083584,277.58,1.849582346,0.396006665,3.783661363,0.030590254
Enciphered - Cirurgie_conflc,3.943350185,2.286067357,0.93305039,5.0151429,2.26124901,0.653679608,-0.199522332,1.289624698,1.091902124,3.644870517,1.247256533,1.200827318,2.867587057,18.41,2.8124,1.411519133,0.709015004,-0.013760827,1.459314034,0.702479088,-0.113560814,0.276613948,0.049630971,222.77,5.087688852,0.448025642,0.264357712,3.675813542,0.83549256,0.326410148,2.299425345,102.34,0.006688014,4.93E-05,19.54,0.048217185,0.002326987,300.38,1.732142442,0.445150204,2.915870488,0.039768329
Enciphered - Cirurgie_Crema,3.919791711,2.242094962,0.951404792,4.487108567,2.205520531,0.803991674,-0.191768335,1.460076839,1.022140587,3.101356147,1.170144644,0.999944427,2.814964204,12.9,1.6212,1.859101963,0.586518417,-1.217297573,1.871572073,0.575336611,-1.242613167,0.072499883,0.022964762,58.01,1.557465065,0.672200403,0.28392139,2.344497385,0.971806123,0.336469548,1.584365253,156.1,4.78E-05,0,40.22,0.01698327,2.62E-05,709.33,1.50234662,0.638543533,7.141446966,0.008976491
Enciphered - Cirurgie_mCClass,3.809916759,2.168129274,0.994128228,4.726931907,2.186712992,0.744878181,-0.167703189,1.29983173,1.029595308,3.486698181,1.199721437,1.102675301,3.016748913,16.55,2.6772,1.421723532,0.694947217,-0.013825838,1.474895738,0.688389123,-0.136800757,0.17232594,0.064665079,134.7,5.501569501,0.418185493,0.185786634,5.074386177,0.819243363,0.299714992,2.564284374,103.63,0.000829758,0,14.75,0.00021787,0,269.91,1.777892772,0.440061272,4.211556316,0.033711802
Enciphered - Cirurgie_mvCClass,3.705780344,2.132523545,1.036875834,4.692891835,2.16642158,0.701873987,-0.18946381,1.215745177,1.02927782,3.491167751,1.21459009,1.150201205,2.980449154,18.15,2.8696,1.37306328,0.706363408,0.073901666,1.426088557,0.698083596,-0.041380533,0.251814604,0.086065854,191.25,9.172640921,0.369157499,0.174402502,4.733480108,0.781579802,0.289997875,2.940461161,99.21,0.001796509,0,11.07,0.001959699,0,165.72,1.823124583,0.409244615,3.496818496,0.043171654
Enciphered - Cirurgie_No_Voicing,3.934599555,2.262027482,0.938483834,4.891888037,2.254530274,0.692536778,-0.175590766,1.392552348,1.075189519,3.382897018,1.178445058,1.069959297,2.953092508,16.83,2.564,1.442812471,0.701490641,-0.068315508,1.494461514,0.688441431,-0.182260125,0.146125746,0.041028186,117.08,3.40833759,0.517304489,0.241257822,3.534009758,0.892371695,0.316013916,1.983609844,106.13,0.000486946,0,23.4,0.025395272,0.000263216,413.84,1.541523621,0.482798678,3.602232582,0.02385853
Enciphered - Cirurgie_No_Vowels,2.372843658,1.474479933,1.071259568,3.123769733,1.491071615,0.670252374,-0.162575246,1.46272718,1.042943414,2.275756962,1.115233987,0.81997402,2.033425413,19.45,3.1552,1.313451192,0.721258674,0.155463602,1.383000973,0.703805592,0.06130833,0.123500202,0.044217762,59.17,3.014869336,0.61564051,0.288293158,3.125046144,0.988572099,0.405745784,1.649696451,91.95,0.003334665,4.88E-05,21.18,0.030582674,0.001382812,227.57,1.614559029,0.513653542,2.733727807,0.059803115
Enciphered - Cirurgie_pCClass,3.686375827,2.117604714,1.035848199,4.701139292,2.157936669,0.65424564,-0.168953653,1.291435068,1.071561512,3.437104681,1.182403458,1.095476036,3.049013696,19.26,2.972,1.371274064,0.715413875,0.057363499,1.424126969,0.708701039,-0.062142339,0.238798306,0.060725683,180.07,5.43208163,0.427557278,0.230525246,4.487552356,0.839805165,0.312440658,2.212435592,98.58,0.008807422,9.62E-05,15.94,0.00074295,0,259.61,1.720843486,0.43657978,2.994101022,0.050692662
Enciphered - Cirurgie_Sort_Alph,3.916218774,2.246962714,0.943292658,4.864112116,2.253323909,0.67787839,-0.190136534,1.363177355,1.079651352,3.379739736,1.19733571,1.094369786,2.851537935,16.83,2.5556,1.455831493,0.689717015,-0.074913966,1.509918605,0.682660326,-0.206424471,0.147203427,0.036131363,117.69,3.819622661,0.57513486,0.257073075,3.347890309,1.314492938,0.380773496,1.068559766,107.22,0.000244936,0,26.49,0.087901555,0.006593591,376.47,1.650197477,0.486376545,4.299237161,0.028524943
Enciphered - Cirurgie_spl,3.961429098,2.289680295,0.919093438,5.420141333,2.328291868,0.435899011,-0.190302494,1.034085715,1.197543013,3.850004292,1.320893149,1.5173043,3.132228161,20.64,3.6632,1.204652539,0.693797711,0.425649455,1.247780974,0.684175608,0.370521664,0.522097924,0.193627659,422.43,54.47005685,0.279544313,0.141356234,8.130774278,0.563124715,0.265213718,5.187236956,79.41,0.016022955,0.001761215,5.09,0.336964405,0.122568086,33.51,1.476517028,0.299190906,2.420996098,0.104670721
Enciphered - Cirurgie_Two_Vowels,3.992090256,2.294746071,0.927864663,4.955448163,2.290762085,0.643874347,-0.181489798,1.29612961,1.045255988,3.533766982,1.196668872,1.139376025,2.981422834,17.26,2.628,1.454568849,0.704529322,-0.120682497,1.507597217,0.687148949,-0.223615135,0.289164882,0.041030932,234.39,4.295475362,0.485911701,0.292191264,2.544369355,0.821974947,0.355340379,2.057510674,107.28,0.000543229,0,23.34,0.028443518,0.000528695,349.64,1.716168671,0.463585069,4.196369844,0.027278898
Enciphered - Cirurgie_u_vowels,3.961970305,2.272535097,0.898706341,4.997825036,2.240514782,0.608659301,-0.207256553,1.211151665,1.048940324,3.703446185,1.232387059,1.232781263,2.984596197,17.62,2.7664,1.411003361,0.71244363,-0.01907337,1.462713303,0.703967289,-0.127096115,0.41138111,0.042656118,332.68,5.521282429,0.466709875,0.306652838,2.539177821,0.812936125,0.354064892,2.134212339,103.17,0.001026848,0,22.59,0.064412544,0.007017072,281.81,1.80734428,0.443330749,3.618500771,0.036306931
Enciphered - Cirurgie_VC1,3.96340228,2.260500893,0.893669878,5.593011591,2.376942116,0.322841507,-0.176377085,1.003135199,1.299231828,3.800714668,1.284399346,1.48029294,3.023374054,28.64,4.546,1.036509506,0.689427901,0.740514018,1.093986671,0.682507336,0.672406135,0.515603483,0.198710805,417.02,61.36858475,0.269306376,0.138418795,7.814706379,0.573540163,0.2543293,5.053945487,64.36,0.029467573,0.002982087,4.95,0.178690834,0.036513251,30.3,1.312502851,0.275202358,1.804200272,0.21341017
Enciphered - Cirurgie_VC2,3.934603717,2.268452828,0.94424178,5.355288443,2.256895789,0.501898183,-0.190189643,1.035191079,1.116119629,3.98821966,1.318948825,1.453020866,3.167950287,21.55,3.6596,1.231517691,0.715051956,0.362998225,1.28762452,0.708181229,0.254620377,0.418530594,0.16449941,335.95,32.97342457,0.289130339,0.144213909,7.109888985,0.61476316,0.248599917,5.059626491,83.24,0.019308498,0.00220308,5.93,0.13142081,0.019288041,54.04,1.635334674,0.325992045,1.742105888,0.100829609
Enciphered - Cirurgie_wdb,4.700930688,3.231526724,1.289850533,6.046343853,3.339978253,1.056070295,-0.184506768,1.613366609,1.704322107,3.954428045,1.259518753,1.393275833,2.643342433,13.95,2.5716,1.532052896,0.695565466,-0.255271026,1.563792846,0.686801733,-0.314985786,0.121800998,0.036143267,116.44,3.432909849,0.528902611,0.233683238,3.113677686,0.863985524,0.214503273,0.966600519,115.81,0.005603186,0.000736855,26.41,0.020420099,5.55E-05,518.93,1.390174422,0.461187025,3.138293213,0.032873963
Enciphered - Codex_Wormianus_dip_2v6c,4.155737739,1.90517154,0.880123108,4.802139416,1.837159443,0.805224459,-0.117770162,1.046612425,0.665057606,3.750424044,1.080426177,0.720558849,2.76772331,18.96,2.1268,1.670365457,0.675759284,-0.673479205,1.67684698,0.679217338,-0.713577206,0.371861433,0.043409443,315.7,5.090732468,0.441192837,0.330810574,3.581890982,0.865723598,0.363376464,2.232515303,133.03,0.004056517,9.66E-05,22.55,0.097524906,0.002554422,321.21,1.855356692,0.530357286,4.566193613,0.045094214
Enciphered - Codex_Wormianus_dip_addB,7.461078238,3.511020682,0.984758952,8.384896622,3.526742054,0.823536059,-0.095324083,1.027025336,0.828918407,4.081470557,1.056538425,0.816655588,3.324278967,13.28,1.9652,1.723811098,0.643979977,-0.746309571,1.736073405,0.643126743,-0.801145071,0.444634101,0.027685553,670.85,8.705081124,0.456552891,0.308452943,3.678339764,0.707463866,0.426232567,1.67929721,137.56,4.98E-05,0,35.46,0.001459842,0,405.94,1.679463741,0.444062579,4.001413123,0.0339865
Enciphered - Codex_Wormianus_dip_affix,4.404648804,2.122823503,0.616969663,4.832409809,2.092127535,0.527147175,-0.130312522,1.381447061,1.091192765,3.611385505,1.072137523,0.872269926,3.007253812,9.09,1.4776,1.861482734,0.559098812,-1.171424508,1.879001723,0.548610789,-1.223885389,0.096530641,0.02678319,82.5,2.506107386,0.607703687,0.322248572,4.061048246,1.073265182,0.453449128,1.306476023,148.04,0.0007876,0,35.89,0.046355376,9.50E-05,573.58,1.435166801,0.615975708,7.484438417,0.009686569
Enciphered - Codex_Wormianus_dip_Alf,5.399836504,1.982387753,0.878268879,5.89650286,2.022519344,0.669645231,-0.088144407,1.109633044,0.587270073,3.054477391,1.00213933,0.503152058,2.729771771,12.82,1.8384,1.743510423,0.632032427,-0.826715533,1.763719749,0.619282796,-0.858367999,0.093529347,0.025880196,102.55,3.260032777,0.571762201,0.302602432,4.348958702,1.222121639,0.410045723,0.804116479,140.39,9.81E-05,0,37.49,0.035713759,9.04E-05,633.55,1.352781393,0.542587694,5.491224229,0.029657364
Enciphered - Codex_Wormianus_dip_Alfb,5.479169985,2.029703062,0.831370232,5.974638532,2.099805741,0.532247639,-0.077062543,1.120917229,0.617973929,2.986519469,0.998042397,0.518303051,2.738742369,12.99,1.8896,1.730592025,0.639360028,-0.749947186,1.736301668,0.643753045,-0.803649989,0.122332008,0.025380898,135.87,3.432140908,0.590496578,0.294027062,4.41808196,1.216161264,0.39152546,0.706923242,137.98,0.000195127,0,38.19,0.03722202,7.10E-05,618.66,1.303829206,0.536225177,4.899304737,0.032595493
Enciphered - Codex_Wormianus_dip_bigraph1,5.196405473,2.452918971,1.018204353,5.821192607,2.477795223,0.863647342,-0.110673949,1.225093445,0.822737434,4.041324703,1.043210825,0.70495745,3.309887448,12.88,1.8776,1.750043613,0.634449096,-0.85575092,1.764389843,0.619459445,-0.846596542,0.159013639,0.033820318,168.24,3.94522938,0.478139445,0.29683424,4.016494137,0.83226137,0.373338142,2.291871844,141.44,0.000246585,0,28.87,0.063116686,0.001167475,520.93,1.710165235,0.546320223,5.274205075,0.02987257
Enciphered - Codex_Wormianus_dip_bigraph2,5.769945984,2.595039562,1.00816642,6.360351074,2.64391786,0.911902269,-0.104813446,1.125016964,0.838306958,4.99454088,1.022048103,0.767733071,4.07705437,12.17,1.8592,1.751877534,0.625843997,-0.840636974,1.757819634,0.629621746,-0.888592282,0.322564033,0.032107183,376.61,5.336264857,0.447835912,0.333590893,3.757471596,0.769975906,0.337759113,2.597933873,140.92,0.000197052,0,30.51,0.088067459,0.004127447,460.94,1.816549132,0.510724836,5.544409013,0.027872015
Enciphered - Codex_Wormianus_dip_bigraph3,5.483458621,2.578117123,1.009732483,6.092463927,2.609080937,0.933886807,-0.09384932,1.10515794,0.830796858,4.555290007,1.04530939,0.785348811,3.666363222,12.35,1.8796,1.749340802,0.626968289,-0.823392824,1.761866607,0.624853692,-0.865008587,0.429676018,0.032513563,478.16,5.545021232,0.456076238,0.341206336,3.435913694,0.782020273,0.357040545,2.350761534,140.8,0,0,30.13,0.150386151,0.023137688,420.32,1.849468583,0.50968773,5.472276978,0.028285976
Enciphered - Codex_Wormianus_dip_conflc,4.142668409,1.914091416,0.873124607,4.73703649,1.882071443,0.729396377,-0.115269935,1.187441295,0.781701155,3.578676858,1.074579831,0.722611884,2.71101355,13.29,2.0892,1.695675048,0.663760089,-0.696488733,1.714444151,0.654333711,-0.734545914,0.273503119,0.034478375,231.37,3.538151746,0.498261038,0.339965396,3.804231537,0.958548972,0.397223653,1.880238466,136.32,0.000785703,0,28.23,0.058966595,0.001865416,427.6,1.753491433,0.576718607,3.738306865,0.03316019
Enciphered - Codex_Wormianus_dip_Crema,4.180983839,1.913051794,0.879407377,4.437163385,1.899189736,0.801038406,-0.113998291,1.338703444,0.83375316,3.394349898,1.049368562,0.654684438,2.80224724,5.2,1.0896,2.028637378,0.424665824,-1.932037714,2.036639906,0.415489014,-1.996010945,0.092259506,0.019538134,78.68,1.448362278,0.697578686,0.346094528,2.979740884,1.051850865,0.394061017,1.589116081,176.15,4.81E-05,0,48.38,0.044774282,4.41E-05,799.78,1.518189747,0.727657086,11.42437275,0.004460475
Enciphered - Codex_Wormianus_dip_mCClass,3.969228694,1.812098284,0.920621642,4.49466625,1.786537775,0.769939486,-0.096244576,1.21026664,0.744842388,3.378425983,1.051324974,0.655311142,2.757009312,12.09,1.8736,1.738255737,0.632673297,-0.810386916,1.758148483,0.621227327,-0.843656212,0.15611772,0.040066778,126.7,3.288387977,0.483953495,0.297344385,4.175294495,0.897093937,0.347024937,1.870840445,140.85,0.000439831,0,24.3,0.000637464,0,427.58,1.783918425,0.58798709,5.153999372,0.026679456
Enciphered - Codex_Wormianus_dip_mvCClass,3.894822554,1.80261851,1.061971232,4.483123616,1.788730958,0.911873444,-0.093455373,1.135970306,0.722543289,3.550754511,1.048826993,0.679152255,2.914325174,17.66,2.1596,1.675643926,0.686552857,-0.70841221,1.703153467,0.670768281,-0.757825475,0.212417934,0.045471128,169.37,4.367236563,0.440236189,0.31077907,3.96612292,0.852070631,0.331850072,2.342426883,135.9,0.001957795,0,21.51,0.000997385,0,333.95,1.858108918,0.556832141,4.435103436,0.04624914
Enciphered - Codex_Wormianus_dip_No_Voicing,4.206703733,1.932703316,0.907263475,4.7309665,1.896028883,0.81148371,-0.103893776,1.258044338,0.772820802,3.564178665,1.06530424,0.663810179,2.735519384,13.03,1.8672,1.765316851,0.629819924,-0.932354366,1.793115691,0.608697471,-0.99164319,0.117261969,0.030814859,101,2.621324864,0.548968365,0.322561634,3.972368146,0.987189609,0.375891323,1.853181546,145.01,4.98E-05,0,31.42,0.04661274,0.000140344,547.66,1.60485472,0.61843063,4.924161754,0.029850855
Enciphered - Codex_Wormianus_dip_No_Vowels,2.686886675,1.423550289,0.872007382,3.205922318,1.387276956,0.748949114,-0.09216135,1.347827819,0.890967478,2.621248076,1.112000225,0.794162938,2.328676008,15.26,2.1452,1.594156342,0.68472956,-0.428553492,1.617898596,0.673869264,-0.483763578,0.14404002,0.033949677,78.01,2.552242302,0.633351021,0.381730283,3.48161956,1.053201743,0.466282604,1.453603811,122.91,0.001302191,0,28.13,0.078315595,0.001457841,303.25,1.690560915,0.646039994,3.520054178,0.04833806
Enciphered - Codex_Wormianus_dip_pCClass,3.815310052,1.789928038,0.990453003,4.402629913,1.76835367,0.793614932,-0.102982125,1.218580922,0.750686908,3.35092389,1.059995863,0.65617117,2.711651807,15.51,2.2344,1.672140832,0.685264553,-0.668774801,1.704567169,0.657954933,-0.719526037,0.165248398,0.036395024,128.94,3.146363642,0.503685916,0.323126506,4.242148658,0.923133543,0.356887067,2.011875403,134.96,0.005538402,9.73E-05,26.68,0.000912558,0,421.13,1.735162795,0.595242696,3.804561926,0.047112381
Enciphered - Codex_Wormianus_dip_Sort_Alph,4.176609257,1.9423497,0.921064081,4.738825579,1.914402284,0.799149993,-0.11478567,1.238837614,0.792141175,3.522345752,1.07139626,0.691937652,2.788388665,13.5,1.8892,1.724107554,0.643081567,-0.786963029,1.74229053,0.635317473,-0.836800663,0.118884097,0.028193023,101.55,2.881509161,0.597365297,0.323106538,4.023278947,1.295534859,0.345155461,0.816625502,139.58,4.90E-05,0,34.22,0.098724205,0.004491657,504.85,1.692504428,0.606220228,5.107337512,0.032363336
